,x-acc,y-acc,z-acc,x-mag,y-mag,z-mag
47,-1.1858774,-1.3828152,1.1805007,1.0292064,1.2409917,-1.0972997
48,-1.1233531,-1.282287,1.1716257,1.0292064,1.2409917,-1.0972997
49,-1.060829,-1.1817588,1.1627505,1.0292064,1.2409917,-1.0972997
50,-1.0483242,-1.161653,1.1609755,1.032958,1.2378945,-1.0956563
51,-1.0483242,-1.161653,1.1609755,1.0392106,1.2327325,-1.0929174
52,-1.0483242,-1.161653,1.1609755,1.0454631,1.2275705,-1.0901786
53,-0.98911804,-1.8997128,1.0672318,1.0492147,1.2244734,-1.0885353
54,-0.98911804,-1.8997128,1.0672318,1.0492147,1.2244734,-1.0885353
55,-0.98911804,-1.8997128,1.0672318,1.0492147,1.2244734,-1.0885353
56,-0.99757606,-1.7343899,1.0912687,1.0492147,1.2244734,-1.0885353
57,-1.014492,-1.403744,1.1393423,1.0518824,1.2208027,-1.0943782
58,-1.014492,-1.403744,1.1393423,1.0552171,1.2162142,-1.1016818
59,-1.014492,-1.403744,1.1393423,1.0585519,1.2116257,-1.1089854
60,-1.2222177,-1.1579797,1.2247657,1.0592188,1.2107081,-1.1104462
61,-1.2599859,-1.1132953,1.2402972,1.0665687,1.2086855,-1.1152755
62,-1.2599859,-1.1132953,1.2402972,1.0747354,1.2064381,-1.1206415
63,-1.2175997,-1.1407713,1.2206306,1.079227,1.205202,-1.1235927
64,-1.1667364,-1.1737425,1.1970308,1.079227,1.205202,-1.1235927
65,-1.1667364,-1.1737425,1.1970308,1.079227,1.205202,-1.1235927
66,-1.1625073,-1.2024927,1.1808059,1.079227,1.205202,-1.1235927
67,-1.1329043,-1.403744,1.0672318,1.0808748,1.2045542,-1.1246238
68,-1.1329043,-1.403744,1.0672318,1.0863671,1.202395,-1.1280608
69,-1.1329043,-1.403744,1.0672318,1.0918596,1.2002357,-1.1314979
70,-1.1329043,-1.4853475,1.164581,1.0932328,1.1996958,-1.132357
71,-1.1329043,-1.5125488,1.1970308,1.0979013,1.1951073,-1.1352785
72,-1.1329043,-1.5125488,1.1970308,1.1037371,1.189372,-1.1389303
73,-1.1329043,-1.4668776,1.2419397,1.1072385,1.1859306,-1.1411214
74,-1.1329043,-1.3070285,1.3991207,1.1072385,1.1859306,-1.1411214
75,-1.1329043,-1.3070285,1.3991207,1.1072385,1.1859306,-1.1411214
76,-1.1244402,-1.3032204,1.3968493,1.1072385,1.1859306,-1.1411214
77,-0.955159,-1.2270569,1.3514196,1.1072385,1.1859306,-1.1411214
78,-0.8366622,-1.1737425,1.3196188,1.1099494,1.1811349,-1.1351843
79,-0.8366622,-1.1737425,1.3196188,1.1189853,1.1651495,-1.1153938
80,-1.2117103,-1.2798971,1.0066034,1.1212442,1.1611531,-1.1104462
81,-1.6492662,-1.403744,0.6414187,1.1237717,1.1589797,-1.1145977
82,-1.6492662,-1.403744,0.6414187,1.1321962,1.1517347,-1.1284361
83,-1.5631549,-1.334907,0.733484,1.1372508,1.1473879,-1.1367393
84,-1.2187095,-1.0595601,1.1017454,1.1372508,1.1473879,-1.1367393
85,-1.1498203,-1.0044905,1.1753976,1.1372508,1.1473879,-1.1367393
86,-1.1592299,-1.0112069,1.1834099,1.1372508,1.1473879,-1.1367393
87,-1.2533255,-1.0783703,1.2635328,1.1372508,1.1473879,-1.1367393
88,-1.3191922,-1.1253848,1.3196188,1.1388514,1.1479385,-1.140245
89,-1.3191922,-1.1253848,1.3196188,1.144187,1.1497737,-1.1519308
90,-1.2972469,-1.1764545,1.2938929,1.1452541,1.1501409,-1.1542679
91,-1.2606717,-1.2615707,1.2510163,1.1452541,1.1501409,-1.1542679
92,-1.251528,-1.2828496,1.2402972,1.1440998,1.1533176,-1.1669089
93,-1.2399317,-1.2777593,1.2471287,1.1432533,1.155647,-1.1761788
94,-1.1819496,-1.2523079,1.2812864,1.1432533,1.155647,-1.1761788
95,-1.1413623,-1.2344918,1.3051968,1.1432533,1.155647,-1.1761788
96,-1.141037,-1.233556,1.3040873,1.1432533,1.155647,-1.1761788
97,-1.1345309,-1.2148408,1.2818995,1.1432533,1.155647,-1.1761788
98,-1.1280247,-1.1961254,1.2597115,1.1432533,1.155647,-1.1761788
99,-1.1244464,-1.185832,1.2475082,1.1432533,1.1521074,-1.181813
100,-1.1409863,-1.1946975,1.2175422,1.1432533,1.1501409,-1.1849432
101,-1.1710595,-1.2108167,1.1630588,1.1432533,1.1501409,-1.1849432
102,-1.1921105,-1.2221003,1.1249202,1.1465881,1.1483054,-1.1878645
103,-1.1921105,-1.2221003,1.1249202,1.1532574,1.1446347,-1.1937075
104,-1.2147458,-1.2128893,1.1826087,1.1532574,1.1446347,-1.1937075
105,-1.2430397,-1.2013755,1.2547193,1.1532574,1.1446347,-1.1937075
106,-1.251528,-1.1979214,1.2763524,1.1532574,1.1446347,-1.1937075
107,-1.2195313,-1.1340528,1.2790736,1.1532574,1.1446347,-1.1937075
108,-1.1875343,-1.070184,1.2817948,1.1532574,1.1446347,-1.1937075
109,-1.1667364,-1.0286694,1.2835635,1.1567588,1.138211,-1.2013763
110,-1.1812812,-1.0727742,1.2712017,1.1592599,1.1336225,-1.206854
111,-1.2055225,-1.1462823,1.2505987,1.1592599,1.1336225,-1.206854
112,-1.2297636,-1.2197903,1.2299956,1.1592599,1.1336225,-1.206854
113,-1.2278243,-1.2357008,1.2265961,1.1632615,1.1308695,-1.2287649
114,-1.2051991,-1.2397306,1.2289997,1.1632615,1.1308695,-1.2287649
115,-1.1825739,-1.2437605,1.2314035,1.1632615,1.1308695,-1.2287649
116,-1.1693058,-1.2418097,1.2324306,1.1632615,1.1308695,-1.2287649
117,-1.1950003,-1.1940931,1.225875,1.1632615,1.1308695,-1.2287649
118,-1.2206948,-1.1463765,1.2193196,1.1632615,1.1308695,-1.2287649
119,-1.2463892,-1.0986599,1.212764,1.1632615,1.1308695,-1.2287649
120,-1.251528,-1.0891166,1.211453,1.1675912,1.1308695,-1.2784057
121,-1.251528,-1.0891166,1.211453,1.1682472,1.1308695,-1.2812792
122,-1.251528,-1.0891166,1.211453,1.1689032,1.1308695,-1.2841527
123,-1.3530241,-1.0770271,1.2763524,1.169264,1.1308695,-1.2857332
124,-1.3530241,-1.0770271,1.2763524,1.169264,1.1308695,-1.2857332
125,-1.3530241,-1.0770271,1.2763524,1.169264,1.1308695,-1.2857332
126,-1.3220114,-1.0931463,1.2883708,1.169264,1.1308695,-1.2857332
127,-1.2599859,-1.1253848,1.3124077,1.1713632,1.1250925,-1.288032
128,-1.2599859,-1.1253848,1.3124077,1.1739873,1.1178715,-1.2909056
129,-1.2599859,-1.1253848,1.3124077,1.1766112,1.1106504,-1.2937791
130,-1.166754,-1.1364667,1.2727469,1.1772672,1.1088451,-1.2944975
131,-1.1582783,-1.1374743,1.2691414,1.178788,1.1004758,-1.3028237
132,-1.1582783,-1.1374743,1.2691414,1.1803886,1.091666,-1.3115879
133,-1.2045285,-1.1374743,1.237675,1.1812689,1.0868206,-1.3164084
134,-1.24307,-1.1374743,1.211453,1.1812689,1.0868206,-1.3164084
135,-1.24307,-1.1374743,1.211453,1.1812689,1.0868206,-1.3164084
136,-1.2462418,-1.1374743,1.2105516,1.1812689,1.0868206,-1.3164084
137,-1.268444,-1.1374743,1.2042419,1.1831897,1.0851688,-1.3190377
138,-1.268444,-1.1374743,1.2042419,1.1895922,1.0796628,-1.3278021
139,-1.268444,-1.1374743,1.2042419,1.1959949,1.0741566,-1.3365664
140,-1.1752605,-1.1125398,1.2141571,1.1972755,1.0730554,-1.3383193
141,-1.1329043,-1.101206,1.2186639,1.197928,1.0685667,-1.3411771
142,-1.1329043,-1.101206,1.2186639,1.1987978,1.0625819,-1.3449878
143,-1.1863902,-1.1662025,1.2209411,1.1992763,1.05929,-1.3470836
144,-1.3022761,-1.3070285,1.225875,1.1992763,1.05929,-1.3470836
145,-1.3022761,-1.3070285,1.225875,1.1992763,1.05929,-1.3470836
146,-1.3016496,-1.2908868,1.2237384,1.1992763,1.05929,-1.3470836
147,-1.2953843,-1.1294705,1.2023723,1.1992763,1.05929,-1.3470836
148,-1.2938181,-1.0891166,1.1970308,1.2015272,1.0520633,-1.3421537
149,-1.2938181,-1.0891166,1.1970308,1.2045285,1.0424277,-1.3355805
150,-1.2826536,-1.0784779,1.2255867,1.2052788,1.0400187,-1.333937
151,-1.268444,-1.0649376,1.2619303,1.2059106,1.0365411,-1.3325533
152,-1.268444,-1.0649376,1.2619303,1.2080168,1.0249493,-1.3279405
153,-1.268444,-1.0563023,1.2681112,1.2092804,1.0179943,-1.3251728
154,-1.268444,-1.0131258,1.2990158,1.2092804,1.0179943,-1.3251728
155,-1.268444,-1.0044905,1.3051968,1.2092804,1.0179943,-1.3251728
156,-1.2646731,-1.0024756,1.3011906,1.2092804,1.0179943,-1.3251728
157,-1.2269645,-0.98232657,1.261129,1.2092804,1.0179943,-1.3251728
158,-1.2005686,-0.96822214,1.2330861,1.2100549,1.0163958,-1.3209319
159,-1.2005686,-0.96822214,1.2330861,1.2126366,1.0110673,-1.306796
160,-1.2219007,-1.0290148,1.2444178,1.213282,1.0097351,-1.3032619
161,-1.2606868,-1.1395466,1.2650208,1.213282,1.0097351,-1.3032619
162,-1.268444,-1.161653,1.2691414,1.2192104,1.0048407,-1.2980682
163,-1.2544566,-1.1435189,1.2680597,1.2232862,1.0014759,-1.2944975
164,-1.2078317,-1.0830718,1.2644542,1.2232862,1.0014759,-1.2944975
165,-1.1751943,-1.0407588,1.2619303,1.2232862,1.0014759,-1.2944975
166,-1.1766653,-1.0439125,1.2609898,1.2232862,1.0014759,-1.2944975
167,-1.191375,-1.0754502,1.251584,1.2232862,1.0014759,-1.2944975
168,-1.2060845,-1.1069878,1.2421782,1.2232862,1.0014759,-1.2944975
169,-1.2090265,-1.1132953,1.2402972,1.2309083,0.9930857,-1.2978363
170,-1.2276858,-1.1251161,1.2491106,1.2332903,0.9904637,-1.2988797
171,-1.2616117,-1.1466085,1.2651353,1.2332903,0.9904637,-1.2988797
172,-1.28536,-1.161653,1.2763524,1.2382334,0.9914354,-1.2942396
173,-1.2767079,-1.1382143,1.2734092,1.247296,0.99321675,-1.2857332
174,-1.2420989,-1.0444596,1.261636,1.247296,0.99321675,-1.2857332
175,-1.2074901,-0.95070493,1.2498628,1.247296,0.99321675,-1.2857332
176,-1.2033442,-0.93766886,1.2490815,1.247296,0.99321675,-1.2857332
177,-1.2311019,-0.9948189,1.2648147,1.247296,0.99321675,-1.2857332
178,-1.2588595,-1.0519689,1.280548,1.247296,0.99321675,-1.2857332
179,-1.276902,-1.0891166,1.2907746,1.2461289,0.9980346,-1.283177
180,-1.2678398,-1.1020695,1.2907746,1.2452952,1.0014759,-1.281351
181,-1.2527362,-1.1236578,1.2907746,1.2452952,1.0014759,-1.281351
182,-1.2376328,-1.145246,1.2907746,1.2452952,1.0014759,-1.281351
183,-1.2312077,-1.1483548,1.2907746,1.2552993,0.99596983,-1.2682045
184,-1.2198597,-1.1443249,1.2907746,1.2552993,0.99596983,-1.2682045
185,-1.208512,-1.140295,1.2907746,1.2552993,0.99596983,-1.2682045
186,-1.2010812,-1.1338108,1.2899005,1.2552993,0.99596983,-1.2682045
187,-1.2062073,-1.0971761,1.2811599,1.2552993,0.99596983,-1.2682045
188,-1.2113333,-1.0605415,1.2724192,1.2552993,0.99596983,-1.2682045
189,-1.2164594,-1.0239068,1.2636786,1.2552993,0.99596983,-1.2682045
190,-1.2174845,-1.0165799,1.2619303,1.2646365,0.9935839,-1.2582716
191,-1.2174845,-1.0165799,1.2619303,1.2679712,0.99450153,-1.25535
192,-1.2174845,-1.0165799,1.2619303,1.2713059,0.99541914,-1.2524287
193,-1.234612,-0.99240106,1.2547193,1.2733067,0.99596983,-1.2506758
194,-1.234612,-0.99240106,1.2547193,1.2733067,0.99596983,-1.2506758
195,-1.234612,-0.99240106,1.2547193,1.2733067,0.99596983,-1.2506758
196,-1.2616775,-1.0310873,1.2431816,1.2733067,0.99596983,-1.2506758
197,-1.3022761,-1.0891166,1.225875,1.2755371,0.99520254,-1.2543396
198,-1.3022761,-1.0891166,1.225875,1.278161,0.9942999,-1.25865
199,-1.3022761,-1.0891166,1.225875,1.2807852,0.99339724,-1.2629602
200,-1.24307,-0.99240106,1.2547193,1.2810686,0.9918876,-1.2638223
201,-1.24307,-0.99240106,1.2547193,1.2803786,0.9880904,-1.2638223
202,-1.24307,-0.99240106,1.2547193,1.2796886,0.98429304,-1.2638223
203,-1.24307,-0.99911743,1.2507131,1.2793092,0.98220456,-1.2638223
204,-1.24307,-1.0044905,1.2475082,1.2793092,0.98220456,-1.2638223
205,-1.24307,-1.0044905,1.2475082,1.2793092,0.98220456,-1.2638223
206,-1.2451844,-1.0029794,1.2556206,1.2793092,0.98220456,-1.2638223
207,-1.2599859,-0.99240106,1.3124077,1.2795446,0.98188055,-1.2638223
208,-1.2599859,-0.99240106,1.3124077,1.2803292,0.9808009,-1.2638223
209,-1.2599859,-0.99240106,1.3124077,1.2811139,0.97972137,-1.2638223
210,-1.2350209,-1.036729,1.3124077,1.28131,0.9794515,-1.2638223
211,-1.2259425,-1.0528482,1.3124077,1.28131,0.9785142,-1.2668059
212,-1.2259425,-1.0528482,1.3124077,1.28131,0.97734284,-1.2705355
213,-1.2564548,-1.1073413,1.3102444,1.28131,0.9766984,-1.2725867
214,-1.3276502,-1.2344918,1.3051968,1.28131,0.9766984,-1.2725867
215,-1.3276502,-1.2344918,1.3051968,1.28131,0.9766984,-1.2725867
216,-1.3139709,-1.2251691,1.3018684,1.28131,0.9766984,-1.2725867
217,-1.1771787,-1.131941,1.2685868,1.28131,0.9766984,-1.2725867
218,-1.1498203,-1.1132953,1.2619303,1.28131,0.97460085,-1.2725867
219,-1.1498203,-1.1132953,1.2619303,1.28131,0.9719789,-1.2725867
220,-1.1498203,-1.0830718,1.2589257,1.28131,0.9711923,-1.2725867
221,-1.1498203,-1.0407588,1.2547193,1.28131,0.97253174,-1.2768503
222,-1.1498203,-1.0407588,1.2547193,1.28131,0.976996,-1.2910628
223,-1.177564,-1.0449276,1.2609357,1.28131,0.9794515,-1.2988797
224,-1.2885392,-1.0616026,1.2858014,1.28131,0.9794515,-1.2988797
225,-1.3107342,-1.0649376,1.2907746,1.28131,0.9794515,-1.2988797
226,-1.3079147,-1.0622511,1.2919765,1.28131,0.9794515,-1.2988797
227,-1.2797214,-1.0353857,1.3039949,1.28131,0.9794515,-1.2988797
228,-1.2599859,-1.0165799,1.3124077,1.2805355,0.98104995,-1.3031205
229,-1.2599859,-1.0165799,1.3124077,1.2779537,0.9863785,-1.3172566
230,-1.2599859,-1.0322635,1.310069,1.2773083,0.98771065,-1.3207905
231,-1.2599859,-1.0584028,1.3061712,1.2773083,0.98771065,-1.3207905
232,-1.2599859,-1.0649376,1.3051968,1.2717505,0.995358,-1.3353977
233,-1.2533641,-1.0802705,1.301679,1.2673042,1.0014759,-1.3470836
234,-1.220254,-1.1569352,1.2840911,1.2673042,1.0014759,-1.3470836
235,-1.1921105,-1.2221003,1.2691414,1.2673042,1.0014759,-1.3470836
236,-1.1942298,-1.2157807,1.2691414,1.2673042,1.0014759,-1.3470836
237,-1.236616,-1.0893912,1.2691414,1.2673042,1.0014759,-1.3470836
238,-1.2790022,-0.9630017,1.2691414,1.2673042,1.0014759,-1.3470836
239,-1.28536,-0.94404334,1.2691414,1.262666,1.0036032,-1.3470836
240,-1.2875664,-0.92512083,1.2804283,1.2613018,1.004229,-1.3470836
241,-1.2912439,-0.89358306,1.2992396,1.2613018,1.004229,-1.3470836
242,-1.2938181,-0.8715067,1.3124077,1.259301,1.0069821,-1.3500051
243,-1.2894127,-0.880322,1.3131589,1.2552993,1.0124881,-1.355848
244,-1.2717919,-0.9155828,1.3161635,1.2552993,1.0124881,-1.355848
245,-1.2541711,-0.95084363,1.3191681,1.2552993,1.0124881,-1.355848
246,-1.2506015,-0.9614137,1.3176521,1.2552993,1.0124881,-1.355848
247,-1.2320707,-1.0670314,1.2783191,1.2552993,1.0124881,-1.355848
248,-1.21354,-1.172649,1.238986,1.2552993,1.0124881,-1.355848
249,-1.2005686,-1.2465813,1.211453,1.2532985,1.0179943,-1.355848
250,-1.203441,-1.1972598,1.1918607,1.2512976,1.0235003,-1.355848
251,-1.2098244,-1.0876567,1.1483221,1.2512976,1.0235003,-1.355848
252,-1.2162077,-0.9780534,1.1047837,1.2512976,1.0235003,-1.355848
253,-1.2268095,-0.9694312,1.1047293,1.2552993,1.0290065,-1.3646123
254,-1.2578925,-1.0137591,1.1335735,1.2552993,1.0290065,-1.3646123
255,-1.2889757,-1.058087,1.1624178,1.2552993,1.0290065,-1.3646123
256,-1.3102137,-1.0881866,1.1847166,1.2552993,1.0290065,-1.3646123
257,-1.2998036,-1.0695873,1.2268735,1.2552993,1.0290065,-1.3646123
258,-1.2893939,-1.0509883,1.2690305,1.2552993,1.0290065,-1.3646123
259,-1.2789841,-1.0323892,1.3111874,1.2552993,1.0290065,-1.3646123
260,-1.276902,-1.0286694,1.3196188,1.2586449,1.0276525,-1.3595837
261,-1.276902,-1.0286694,1.3196188,1.2573329,1.0249447,-1.3495262
262,-1.276902,-1.0286694,1.3196188,1.2560209,1.0222366,-1.3394687
263,-1.251528,-1.185832,1.2907746,1.2552993,1.0207473,-1.333937
264,-1.251528,-1.185832,1.2907746,1.2552993,1.0207473,-1.333937
265,-1.251528,-1.185832,1.2907746,1.2552993,1.0207473,-1.333937
266,-1.2498364,-1.1471459,1.2821213,1.2552993,1.0207473,-1.333937
267,-1.24307,-0.99240106,1.2475082,1.2532,1.0207473,-1.3316382
268,-1.24307,-0.99240106,1.2475082,1.250576,1.0207473,-1.3287647
269,-1.24307,-0.99240106,1.2475082,1.247952,1.0207473,-1.3258911
270,-1.3191922,-0.96822214,1.3051968,1.2471205,1.0195398,-1.3251728
271,-1.3191922,-0.96822214,1.3051968,1.2464185,1.0147098,-1.3251728
272,-1.3191922,-0.96822214,1.3051968,1.2457163,1.00988,-1.3251728
273,-1.2387353,-1.0347141,1.3051968,1.2452952,1.0069821,-1.3251728
274,-1.1582783,-1.101206,1.3051968,1.2452952,1.0069821,-1.3251728
275,-1.1582783,-1.101206,1.3051968,1.2452952,1.0069821,-1.3251728
276,-1.1616616,-1.1117035,1.2999086,1.2452952,1.0069821,-1.3251728
277,-1.2090265,-1.2586708,1.225875,1.2462367,1.0069821,-1.3256882
278,-1.2090265,-1.2586708,1.225875,1.2493753,1.0069821,-1.3274069
279,-1.2090265,-1.2586708,1.225875,1.2525139,1.0069821,-1.3291254
280,-1.2599155,-1.113396,1.2162603,1.2532985,1.0069821,-1.3295549
281,-1.28536,-1.0407588,1.211453,1.2545756,1.0061034,-1.3267578
282,-1.28536,-1.0407588,1.211453,1.2562785,1.0049318,-1.3230282
283,-1.2886493,-1.0320276,1.2150584,1.2573001,1.004229,-1.3207905
284,-1.3445661,-0.88359624,1.2763524,1.2573001,1.004229,-1.3207905
285,-1.3445661,-0.88359624,1.2763524,1.2573001,1.004229,-1.3207905
286,-1.3406625,-0.89940554,1.2791259,1.2573001,1.004229,-1.3207905
287,-1.3016256,-1.057498,1.3068608,1.2573001,1.004229,-1.3207905
288,-1.2938181,-1.0891166,1.3124077,1.2549577,1.0063778,-1.3173703
289,-1.2938181,-1.0891166,1.3124077,1.2520297,1.0090636,-1.313095
290,-1.2860107,-1.1337544,1.2791259,1.2512976,1.0097351,-1.3120263
291,-1.276902,-1.185832,1.2402972,1.250034,1.0093004,-1.3071827
292,-1.276902,-1.185832,1.2402972,1.2458217,1.0078515,-1.2910378
293,-1.2681159,-1.1920851,1.2328374,1.2432944,1.0069821,-1.281351
294,-1.2329714,-1.2170978,1.2029986,1.2432944,1.0069821,-1.281351
295,-1.2259425,-1.2221003,1.1970308,1.2432944,1.0069821,-1.281351
296,-1.2254592,-1.2196823,1.1968248,1.2432944,1.0069821,-1.281351
297,-1.2157929,-1.1713246,1.1927041,1.2432944,1.0069821,-1.281351
298,-1.2090265,-1.1374743,1.1898197,1.2429072,1.0064492,-1.2788066
299,-1.2090265,-1.1374743,1.1898197,1.2416162,1.0046731,-1.270325
300,-1.2062073,-1.121355,1.1946272,1.2412935,1.004229,-1.2682045
301,-1.2015083,-1.0944896,1.2026395,1.2412935,1.004229,-1.2682045
302,-1.2005686,-1.0891166,1.2042419,1.2401502,1.0120947,-1.2757168
303,-1.2092705,-1.0813668,1.2190337,1.2392927,1.0179943,-1.281351
304,-1.2440785,-1.0503684,1.2782015,1.2392927,1.0179943,-1.281351
305,-1.268444,-1.0286694,1.3196188,1.2392927,1.0179943,-1.281351
306,-1.2703236,-1.029744,1.3202637,1.2392927,1.0179943,-1.281351
307,-1.3079147,-1.0512363,1.3331636,1.2392927,1.0179943,-1.281351
308,-1.345506,-1.0727286,1.3460634,1.2392927,1.0179943,-1.281351
309,-1.3530241,-1.0770271,1.3486433,1.2469149,1.0200918,-1.2880286
310,-1.2806095,-1.0474752,1.3415484,1.2492968,1.0207473,-1.2901154
311,-1.1489463,-0.99374443,1.3286487,1.2492968,1.0207473,-1.2901154
312,-1.0567822,-0.95613277,1.3196188,1.2519646,1.024418,-1.2871938
313,-1.0792434,-0.9598337,1.3122606,1.2573001,1.0317595,-1.281351
314,-1.1690881,-0.97463703,1.2828276,1.2573001,1.0317595,-1.281351
315,-1.2589331,-0.98944044,1.2533948,1.2573001,1.0317595,-1.281351
316,-1.2765944,-0.99437934,1.2481637,1.2573001,1.0317595,-1.281351
317,-1.2704432,-1.0339447,1.2612748,1.2573001,1.0317595,-1.281351
318,-1.2642919,-1.0735102,1.2743858,1.2573001,1.0317595,-1.281351
319,-1.2599859,-1.101206,1.2835635,1.2551174,1.0332612,-1.2741802
320,-1.2544498,-1.101206,1.2804168,1.2532985,1.0345125,-1.2682045
321,-1.2452228,-1.101206,1.2751725,1.2532985,1.0345125,-1.2682045
322,-1.235996,-1.101206,1.2699281,1.2532985,1.0345125,-1.2682045
323,-1.2320534,-1.097579,1.2518349,1.2532985,1.0427717,-1.2901154
324,-1.2235249,-1.0854896,1.1941464,1.2532985,1.0427717,-1.2901154
325,-1.2149963,-1.0734003,1.1364579,1.2532985,1.0427717,-1.2901154
326,-1.2077253,-1.0664257,1.0991822,1.2532985,1.0427717,-1.2901154
327,-1.1817005,-1.0961841,1.1613083,1.2532985,1.0427717,-1.2901154
328,-1.1556759,-1.1259428,1.2234343,1.2532985,1.0427717,-1.2901154
329,-1.1296512,-1.1557013,1.2855604,1.2532985,1.0427717,-1.2901154
330,-1.1244464,-1.161653,1.2979857,1.2552993,1.0400187,-1.3114698
331,-1.1244464,-1.161653,1.2979857,1.2552993,1.0400187,-1.3184257
332,-1.1244464,-1.161653,1.2979857,1.2552993,1.0400187,-1.3253814
333,-1.4798944,-1.3916545,1.211453,1.2552993,1.0400187,-1.3295549
334,-1.4798944,-1.3916545,1.211453,1.2552993,1.0400187,-1.3295549
335,-1.4798944,-1.3916545,1.211453,1.2552993,1.0400187,-1.3295549
336,-1.4376044,-1.3142216,1.2229906,1.2552993,1.0400187,-1.3295549
337,-1.268444,-1.0044905,1.2691414,1.2542497,1.0414629,-1.3307043
338,-1.268444,-1.0044905,1.2691414,1.2529377,1.0432681,-1.332141
339,-1.268444,-1.0044905,1.2691414,1.2516257,1.0450735,-1.3335779
340,-1.3445661,-0.99240106,1.2691414,1.2512976,1.0455248,-1.333937
341,-1.3445661,-0.99240106,1.2691414,1.2505281,1.0444659,-1.3238244
342,-1.3445661,-0.99240106,1.2691414,1.2497586,1.0434071,-1.3137116
343,-1.2128795,-1.066281,1.2571229,1.2492968,1.0427717,-1.307644
344,-1.1075301,-1.1253848,1.2475082,1.2492968,1.0427717,-1.307644
345,-1.1075301,-1.1253848,1.2475082,1.2492968,1.0427717,-1.307644
346,-1.1154245,-1.144748,1.2455853,1.2492968,1.0427717,-1.307644
