,x-acc,y-acc,z-acc,x-mag,y-mag,z-mag
167,0.38931492,0.8310225,-0.85309696,0.29449934,0.8672047,-1.0816703
168,-0.9686296,0.4716841,0.3868843,0.20890099,0.82792795,-0.9388978
169,-0.9686296,0.4716841,0.3868843,0.077211246,0.7675021,-0.71924806
170,-0.9686296,0.4716841,0.3868843,-0.041309472,0.713119,-0.52156323
171,-0.8093989,-0.55851,1.5921025,-0.05595207,0.7086229,-0.5021352
172,-0.8093989,-0.55851,1.5921025,-0.20237778,0.66366166,-0.3078553
173,-0.8093989,-0.55851,1.5921025,-0.3488035,0.61870044,-0.113575384
174,0.1470676,-0.69032395,1.3154116,-0.38540986,0.60746014,-0.065005384
175,1.2948275,-0.84850115,0.98338234,-0.38540986,0.60746014,-0.065005384
176,1.2948275,-0.84850115,0.98338234,-0.38540986,0.60746014,-0.065005384
177,0.5768707,-0.5653538,0.9299628,-0.38540986,0.60746014,-0.065005384
178,-0.94878775,0.036334787,0.81644636,-0.4005774,0.5852332,-0.036764693
179,-0.94878775,0.036334787,0.81644636,-0.5016941,0.43705317,0.15150657
180,-0.94878775,0.036334787,0.81644636,-0.5926992,0.30369112,0.32095072
181,0.090805225,0.3422322,0.42704436,-0.5926992,0.30369112,0.32095072
182,0.5800255,0.48618364,0.2437963,-0.6195908,0.18232629,0.38506466
183,0.5800255,0.48618364,0.2437963,-0.6644102,-0.019948466,0.4919213
184,0.7205304,0.40643626,0.20620377,-0.675615,-0.07051712,0.5186356
185,0.9376745,0.28318998,0.14810623,-0.675615,-0.07051712,0.5186356
186,0.9376745,0.28318998,0.14810623,-0.675615,-0.07051712,0.5186356
187,0.80807596,0.20985262,0.11547213,-0.675615,-0.07051712,0.5186356
188,0.48407975,0.026509395,0.033886872,-0.675615,-0.07051712,0.5186356
189,0.3220816,-0.06516222,-0.0069057536,-0.6741344,-0.1915845,0.54216945
190,0.3220816,-0.06516222,-0.0069057536,-0.6714692,-0.40950575,0.5845305
191,0.61064076,-0.18070556,0.13855773,-0.6714692,-0.40950575,0.5845305
192,0.9376745,-0.3116548,0.30341634,-0.66136384,-0.43550774,0.57702905
193,0.9376745,-0.3116548,0.30341634,-0.5939948,-0.6088542,0.5270195
194,1.0098267,-0.29056448,0.2882403,-0.56367874,-0.6868601,0.50451523
195,1.2503337,-0.22026369,0.23765367,-0.56367874,-0.6868601,0.50451523
196,1.3345112,-0.19565827,0.2199483,-0.56367874,-0.6868601,0.50451523
197,1.1714656,-0.19565827,0.23130453,-0.56367874,-0.6868601,0.50451523
198,0.5192834,-0.19565827,0.2767293,-0.56367874,-0.6868601,0.50451523
199,-0.03507139,-0.19565827,0.31534034,-0.54865026,-0.71932817,0.48745313
200,-0.03507139,-0.19565827,0.31534034,-0.44846043,-0.93578196,0.37370595
201,-0.5385579,-0.8590133,0.119339585,-0.4434509,-0.94660467,0.36801854
202,-1.2098732,-1.743487,-0.14199471,-0.4434509,-0.94660467,0.36801854
203,-1.4448336,-2.0530524,-0.23346174,-0.37159052,-1.1373775,0.24855594
204,-1.0177492,-1.663562,-0.1337771,-0.32736883,-1.2547761,0.17504048
205,0.049961917,-0.68983555,0.115434475,-0.32736883,-1.2547761,0.17504048
206,0.95751625,0.13783179,0.32726434,-0.32736883,-1.2547761,0.17504048
207,0.7813208,0.35732868,0.40535566,-0.32736883,-1.2547761,0.17504048
208,0.34083214,0.9060714,0.6005841,-0.32736883,-1.2547761,0.17504048
209,-0.09965656,1.454814,0.7958124,-0.32736883,-1.2547761,0.17504048
210,-0.2538276,1.646874,0.86414236,-0.2029952,-1.5321305,-0.02735113
211,-0.6100344,1.7200229,0.89792705,-0.2029952,-1.5321305,-0.02735113
212,-1.0291013,1.8060805,0.9376737,-0.2029952,-1.5321305,-0.02735113
213,-1.385308,1.8792294,0.9714583,-0.15480042,-1.684015,-0.036176346
214,-1.1592939,1.7195942,0.63756543,-0.07447577,-1.9371558,-0.05088504
215,-0.7483592,1.4293487,0.030487489,-0.07447577,-1.9371558,-0.05088504
216,-0.33742434,1.1391029,-0.5765905,-0.07447577,-1.9371558,-0.05088504
217,0.045806613,0.9273659,-0.93115115,-0.07447577,-1.9371558,-0.05088504
218,0.62347454,0.65033627,-1.3143451,-0.07447577,-1.9371558,-0.05088504
219,1.2011424,0.37330684,-1.6975391,-0.07447577,-1.9371558,-0.05088504
220,1.6921602,0.13783179,-2.023254,-0.069500774,-2.0850782,-0.022644348
221,1.6921602,0.13783179,-2.023254,-0.06424946,-2.2340276,0.015951319
222,1.6921602,0.13783179,-2.023254,-0.06148565,-2.3059344,0.04419201
223,1.6921602,0.13783179,-2.023254,-0.05872183,-2.377841,0.0724327
224,2.2482276,-3.0103862,-1.9636339,-0.05789262,-2.399413,0.08090485
225,2.2482276,-3.0103862,-1.9636339,-0.05789262,-2.399413,0.08090485
226,2.2482276,-3.0103862,-1.9636339,-0.05789262,-2.399413,0.08090485
227,-1.4845172,0.7475383,0.05271424,-0.05789262,-2.399413,0.08090485
228,-1.4845172,0.7475383,0.05271424,-0.056463078,-2.4783535,0.1068733
229,-1.4845172,0.7475383,0.05271424,-0.05503341,-2.5572941,0.13284177
230,-1.4845172,0.7475383,0.05271424,-0.053746834,-2.6283405,0.15621336
231,-1.0281552,-1.1098559,1.2698565,-0.055492423,-2.6644871,0.1690951
232,-1.0281552,-1.1098559,1.2698565,-0.058401737,-2.7247312,0.19056462
233,-1.0281552,-1.1098559,1.2698565,-0.06131105,-2.784975,0.21203414
234,-0.9884715,-0.0071637775,0.4465043,-0.06203841,-2.800036,0.21740152
235,-0.9884715,-0.0071637775,0.4465043,-0.06203841,-2.800036,0.21740152
236,-0.9884715,-0.0071637775,0.4465043,-0.06203841,-2.800036,0.21740152
237,-0.86121917,0.093366265,0.87926596,-0.06203841,-2.800036,0.21740152
238,-0.7498734,0.18133035,1.2579325,-0.05478328,-2.8407588,0.2221083
239,-0.7498734,0.18133035,1.2579325,-0.043621488,-2.903409,0.22934946
240,-0.7498734,0.18133035,1.2579325,-0.033017896,-2.9629266,0.23622864
241,0.8384653,0.6311796,0.18417634,-0.030479662,-2.9672394,0.23449965
242,0.8384653,0.6311796,0.18417634,-0.013558072,-2.99599,0.22297287
243,0.8384653,0.6311796,0.18417634,0.0033635183,-3.0247405,0.21144593
244,0.4900179,0.42222238,0.15184739,0.008439983,-3.033366,0.20798795
245,0.06413781,0.16683084,0.11233423,0.008439983,-3.033366,0.20798795
246,0.06413781,0.16683084,0.11233423,0.008439983,-3.033366,0.20798795
247,0.40572733,0.11185345,0.2759663,0.008439983,-3.033366,0.20798795
248,1.235302,-0.02166365,0.6733584,0.011332343,-3.0373588,0.20339063
249,1.235302,-0.02166365,0.6733584,0.030615166,-3.0639782,0.17274182
250,1.235302,-0.02166365,0.6733584,0.04989786,-3.0905976,0.14209302
251,0.95751625,-0.27783293,0.5280152,0.04989786,-3.0905976,0.14209302
252,0.77893984,-0.44251347,0.4345803,0.057293046,-3.0853622,0.09451643
253,0.77893984,-0.44251347,0.4345803,0.0707389,-3.0758438,0.008013365
254,0.91856754,-0.38867712,0.32406253,0.07477259,-3.072988,-0.017937567
255,1.1559346,-0.29715526,0.13618223,0.07477259,-3.072988,-0.017937567
256,1.1559346,-0.29715526,0.13618223,0.07477259,-3.072988,-0.017937567
257,0.6154101,-0.6188441,0.15710719,0.07477259,-3.072988,-0.017937567
258,-0.9289459,-1.5379554,0.21689281,0.07477259,-3.072988,-0.017937567
259,-1.6239061,-1.9515555,0.2437963,0.088453636,-3.0697594,-0.086970314
260,-1.6239061,-1.9515555,0.2437963,0.11208468,-3.064183,-0.20620884
261,-1.1863006,-1.5230256,0.064796604,0.11208468,-3.064183,-0.20620884
262,-0.6903479,-1.0373579,-0.13806973,0.11908069,-3.0650084,-0.22341801
263,-0.6903479,-1.0373579,-0.13806973,0.1657208,-3.0705116,-0.33814582
264,-0.35838473,-0.83781904,-0.054182544,0.18670885,-3.072988,-0.3897733
265,0.96946794,-0.039663482,0.28136623,0.18670885,-3.072988,-0.3897733
266,1.4342164,0.23969106,0.3988083,0.18670885,-3.072988,-0.3897733
267,1.2332587,0.40030852,0.42581475,0.18670885,-3.072988,-0.3897733
268,0.4294283,1.0427772,0.5338405,0.18670885,-3.072988,-0.3897733
269,-0.2538276,1.5888757,0.6256624,0.1944822,-3.0696862,-0.41213053
270,-0.2538276,1.5888757,0.6256624,0.24630456,-3.047674,-0.5611786
271,-0.5521084,1.6731677,0.55634326,0.24889567,-3.0465732,-0.56863105
272,-0.97822386,1.7935848,0.4573159,0.24889567,-3.0465732,-0.56863105
273,-1.1273643,1.8357307,0.4226563,0.27199364,-3.0683758,-0.6589564
274,-1.0248559,1.6940058,0.14962447,0.28620777,-3.0817928,-0.71454126
275,-0.683161,1.2215898,-0.7604817,0.28620777,-3.0817928,-0.71454126
276,-0.3927204,0.8200363,-1.5340718,0.28620777,-3.0817928,-0.71454126
277,-0.063490294,0.777803,-1.6052257,0.28620777,-3.0817928,-0.71454126
278,0.75958496,0.6722198,-1.78311,0.28620777,-3.0817928,-0.71454126
279,1.5826604,0.5666365,-1.9609944,0.28620777,-3.0817928,-0.71454126
280,1.8707367,0.5296826,-2.023254,0.3069367,-3.103805,-0.8604515
281,1.9226862,-0.1161544,-1.7929149,0.3069367,-3.103805,-0.8604515
282,1.9804078,-0.833751,-1.5369824,0.3069367,-3.103805,-0.8604515
283,2.0294714,-1.4437085,-1.3194399,0.31315538,-3.1005032,-0.9134028
284,1.5061173,-1.1410111,-0.8985279,0.32351986,-3.0950003,-1.001655
285,0.5545646,-0.5906527,-0.13323332,0.32351986,-3.0950003,-1.001655
286,-0.3969881,-0.040294264,0.6320612,0.32351986,-3.0950003,-1.001655
287,-0.37143552,0.041563228,0.8652263,0.32351986,-3.0950003,-1.001655
288,0.52505445,-0.23535629,0.77850634,0.32351986,-3.0950003,-1.001655
289,1.4215447,-0.5122762,0.69178635,0.32351986,-3.0950003,-1.001655
290,2.2283857,-0.761504,0.6137384,0.34673628,-3.0879564,-1.06755
291,2.2283857,-0.761504,0.6137384,0.39252266,-3.0812705,-1.1964679
292,2.2283857,-0.761504,0.6137384,0.40938687,-3.08724,-1.2427379
293,2.2283857,-0.761504,0.6137384,0.42625108,-3.0932095,-1.2890079
294,-1.4646754,0.1088324,0.3391883,0.43131033,-3.0950003,-1.302889
295,-1.4646754,0.1088324,0.3391883,0.43131033,-3.0950003,-1.302889
296,-1.4646754,0.1088324,0.3391883,0.43131033,-3.0950003,-1.302889
297,0.5998673,0.32668853,0.5418963,0.43131033,-3.0950003,-1.302889
298,0.5998673,0.32668853,0.5418963,0.45520133,-3.0994773,-1.345968
299,0.5998673,0.32668853,0.5418963,0.4790923,-3.1039546,-1.389047
300,0.5998673,0.32668853,0.5418963,0.50178874,-3.1082075,-1.429972
301,0.40144894,0.41368604,0.4226563,0.50898933,-3.109907,-1.4499552
302,0.40144894,0.41368604,0.4226563,0.52208126,-3.112996,-1.4862883
303,0.40144894,0.41368604,0.4226563,0.53517324,-3.1160853,-1.5226213
304,0.044295974,0.312189,0.07656224,0.5391008,-3.1170125,-1.5335213
305,0.044295974,0.312189,0.07656224,0.5391008,-3.1170125,-1.5335213
306,0.044295974,0.312189,0.07656224,0.5391008,-3.1170125,-1.5335213
307,0.44960672,0.10058607,0.29032475,0.5391008,-3.1170125,-1.5335213
308,1.0170418,-0.19565827,0.5895923,0.5587933,-3.1280186,-1.5523484
309,1.0170418,-0.19565827,0.5895923,0.58908945,-3.144951,-1.5813131
310,1.0170418,-0.19565827,0.5895923,0.6178708,-3.161037,-1.6088297
311,1.2551439,-0.80500257,0.06463824,0.6265008,-3.1618457,-1.6171868
312,1.2551439,-0.80500257,0.06463824,0.68403417,-3.1672366,-1.6728996
313,1.2551439,-0.80500257,0.06463824,0.74156755,-3.1726272,-1.7286125
314,1.2740408,-0.50102955,0.08167253,0.75882757,-3.1742442,-1.7453264
315,1.2948275,-0.16665922,0.10041023,0.75882757,-3.1742442,-1.7453264
316,1.2948275,-0.16665922,0.10041023,0.75882757,-3.1742442,-1.7453264
317,0.7250649,-0.5678875,0.20935929,0.75882757,-3.1742442,-1.7453264
318,-0.88926226,-1.7047006,0.5180483,0.7712649,-3.16933,-1.7558347
319,-0.88926226,-1.7047006,0.5180483,0.8541807,-3.1365676,-1.825889
320,-0.88926226,-1.7047006,0.5180483,0.9370965,-3.103805,-1.8959435
321,-0.75363886,-1.2892386,0.2576851,0.9370965,-3.103805,-1.8959435
322,-0.6903479,-1.0953563,0.13618223,0.9923391,-3.075189,-1.9326564
323,-0.6903479,-1.0953563,0.13618223,1.0773277,-3.0311646,-1.9891379
324,-0.23686662,-0.51276666,0.35102057,1.1070738,-3.0157561,-2.0089061
325,0.6197092,0.58768064,0.75682634,1.1070738,-3.0157561,-2.0089061
326,0.6197092,0.58768064,0.75682634,1.1070738,-3.0157561,-2.0089061
327,0.5108472,0.6947324,0.75231457,1.1070738,-3.0157561,-2.0089061
328,0.19981304,1.000595,0.73942375,1.1070738,-3.0157561,-2.0089061
329,0.044295974,1.1535262,0.73297834,1.123122,-2.9816725,-2.0423093
330,0.044295974,1.1535262,0.73297834,1.1552185,-2.9135056,-2.1091151
331,-0.7095387,1.3032229,0.5707468,1.1568232,-2.9100974,-2.1124554
332,-1.5638846,1.4728792,0.3868843,1.1529366,-2.9001918,-2.122163
333,-1.5638846,1.4728792,0.3868843,1.1270254,-2.834155,-2.1868813
334,-1.1358125,1.2960523,0.021478958,1.1153653,-2.8044386,-2.2160046
335,0.5764756,0.5887456,-1.4401424,1.1153653,-2.8044386,-2.2160046
336,1.1757765,0.34118807,-1.9517099,1.1153653,-2.8044386,-2.2160046
337,1.258893,0.42215788,-1.9572561,1.1153653,-2.8044386,-2.2160046
338,1.5913591,0.74603784,-1.9794401,1.1153653,-2.8044386,-2.2160046
339,1.8905785,1.0375297,-1.9994059,1.1052712,-2.7937193,-2.2233717
340,1.8905785,1.0375297,-1.9994059,1.0043303,-2.6865294,-2.297043
341,1.5006511,0.22917885,-1.9568201,0.99928325,-2.68117,-2.3007267
342,0.98074776,-0.84862196,-1.9000392,0.99928325,-2.68117,-2.3007267
343,0.7987817,-1.2258524,-1.8801659,0.9222901,-2.6021354,-2.3590012
344,0.33759433,-0.8103494,-1.3885111,0.87490964,-2.5534987,-2.3948624
345,-0.9800837,0.37680256,0.01621732,0.87490964,-2.5534987,-2.3948624
346,-2.10011,1.3858817,1.2102364,0.87490964,-2.5534987,-2.3948624
347,-1.7472249,1.1296499,1.1427084,0.87490964,-2.5534987,-2.3948624
348,-0.5709412,0.27554342,0.9176147,0.87490964,-2.5534987,-2.3948624
349,0.6053425,-0.5785632,0.69252115,0.87490964,-2.5534987,-2.3948624
