,x-acc,y-acc,z-acc,x-gyro,y-gyro,z-gyro,x-mag,y-mag,z-mag
109,-1.9736013,1.804944,-1.0046898,0.21122967,0.07623301,-1.1520935,1.9169841,2.2109776,-0.98584884
110,-2.2123568,1.053272,-0.46581575,0.21122967,0.07623301,-1.1520935,2.0534964,2.1980088,-0.98584884
111,-2.0429654,-0.103528515,-0.55563974,0.21122967,0.07623301,-1.1520935,2.0534964,2.1980088,-0.98584884
112,-0.66606396,-0.79492253,-1.4205182,0.21122967,0.07623301,-1.1520935,2.0534964,2.1980088,-0.98584884
113,0.9536501,-1.1174967,-2.4665103,0.7264626,-1.0136524,-1.1376294,2.0425756,2.0942595,-0.97567177
114,1.779073,-0.99644953,-2.4066975,0.7264626,-1.0136524,-1.1376294,2.0425756,2.0942595,-0.97567177
115,1.6530632,0.32109216,-0.9607898,0.7264626,-1.0136524,-1.1376294,2.0425756,2.0942595,-0.97567177
116,0.81094295,0.8465582,-0.21511827,1.4167652,-0.19363269,0.9984211,1.9988915,1.8737925,-0.7873961
117,-0.21968482,-0.03233071,-0.5273037,1.4167652,-0.19363269,0.9984211,1.9988915,1.8737925,-0.7873961
118,-1.0389438,-0.5757054,-0.9763537,1.4167652,-0.19363269,0.9984211,1.9988915,1.8737925,-0.7873961
119,-0.87314135,-0.4682535,-0.77953666,1.1230513,-1.635001,0.6223539,1.8787606,1.6338724,-0.6703598
120,-0.707339,-0.30385426,-1.0771353,1.1230513,-1.635001,0.6223539,1.8787606,1.6338724,-0.6703598
121,-0.68564814,-0.34212852,-0.80242884,1.1230513,-1.635001,0.6223539,1.8787606,1.6338724,-0.6703598
122,0.0632326,-0.42331806,-0.6114046,1.1230513,-1.635001,0.6223539,1.6985642,1.3550464,-0.5227924
123,0.30019352,-0.45640537,0.01212868,0.94755256,-1.7052333,-0.7678391,1.6985642,1.3550464,-0.5227924
124,1.2291552,-0.22026235,0.3366675,0.94755256,-1.7052333,-0.7678391,1.6985642,1.3550464,-0.5227924
125,0.84730256,-0.64493763,0.07947922,0.94755256,-1.7052333,-0.7678391,1.6111962,1.1605166,-0.32942814
126,0.78355634,-0.7816003,0.19966328,0.9934655,-1.0006642,-0.19855313,1.6111962,1.1605166,-0.32942814
127,0.7001479,-0.5037432,0.5283897,0.9934655,-1.0006642,-0.19855313,1.6111962,1.1605166,-0.32942814
128,0.6748679,-0.3320822,0.48700222,0.9934655,-1.0006642,-0.19855313,1.5292888,1.0178614,-0.14115243
129,0.8063395,-0.48703572,0.24028295,0.7841756,-0.7983051,-1.1430875,1.5292888,1.0178614,-0.14115243
130,0.35637128,-0.10917957,0.0051842597,0.7841756,-0.7983051,-1.1430875,1.5292888,1.0178614,-0.14115243
131,0.15600392,0.011294324,-0.079509914,0.7841756,-0.7983051,-1.1430875,1.6111962,0.8816905,-0.013939113
132,0.47949415,0.5047104,0.14620161,0.34929022,-1.2055889,-0.9263986,1.6111962,0.8816905,-0.013939113
133,0.8079001,0.6291428,0.20873639,0.34929022,-1.2055889,-0.9263986,1.6111962,0.8816905,-0.013939113
134,1.3322257,0.6351487,0.6603688,0.34929022,-1.2055889,-0.9263986,1.6221172,0.83630025,0.026769148
135,1.6109297,0.5445681,0.80456173,0.34929022,-1.2055889,-0.9263986,1.6221172,0.83630025,0.026769148
136,1.6444024,0.56089336,1.0776628,-0.14427356,-0.9331578,-0.11422458,1.6221172,0.83630025,0.026769148
137,2.010494,0.506403,1.2536815,-0.14427356,-0.9331578,-0.11422458,1.5893543,0.8622376,0.04712328
138,1.8163687,0.68406993,1.8691887,-0.14427356,-0.9331578,-0.11422458,1.5893543,0.8622376,0.04712328
139,1.222445,1.0831381,0.69721967,-1.6508178,-0.5162529,0.27930868,1.5893543,0.8622376,0.04712328
140,1.3767779,0.9660766,0.84922945,-1.6508178,-0.5162529,0.27930868,1.5238283,0.9724711,-0.11062123
141,0.86977357,0.5175959,0.664696,-1.6508178,-0.5162529,0.27930868,1.5238283,0.9724711,-0.11062123
142,0.43416184,-0.026870757,-0.53184026,-2.0803394,0.992622,0.8712459,1.5238283,0.9724711,-0.11062123
143,-0.03406415,0.3713783,-1.6930611,-2.0803394,0.992622,0.8712459,1.5456703,1.2837188,-0.41084465
144,-1.2077892,1.0431166,-1.20046,-2.0803394,0.992622,0.8712459,1.5456703,1.2837188,-0.41084465
145,-1.3360617,1.6780546,-0.4332921,-2.0803394,0.992622,0.8712459,1.5456703,1.2837188,-0.41084465
146,-1.137879,1.5730598,0.046397194,-1.6513541,-0.4088197,2.1983974,1.5511308,1.6792628,-0.6652713
147,-1.0447176,0.5555972,0.033764612,-1.6513541,-0.4088197,2.1983974,1.5511308,1.6792628,-0.6652713
148,-0.39157316,0.10799011,-0.18294355,-1.6513541,-0.4088197,2.1983974,1.5511308,1.6792628,-0.6652713
149,0.2391002,-0.19875014,-0.5293277,-1.404304,0.8386878,0.30823693,1.5511308,1.964573,-0.79757315
150,0.089604944,-0.60049355,-0.30605894,-1.404304,0.8386878,0.30823693,1.5511308,1.964573,-0.79757315
151,0.31291154,-0.9755379,-0.3521225,-1.404304,0.8386878,0.30823693,1.5511308,1.964573,-0.79757315
152,-0.14087991,-1.152768,-0.47447014,-0.8640764,1.4653279,1.5958166,1.6985642,2.1850402,-0.9044323
153,0.2982429,-1.2030541,-0.58669776,-0.8640764,1.4653279,1.5958166,1.6985642,2.1850402,-0.9044323
154,-0.24831986,-1.2335753,-0.28623763,-0.8640764,1.4653279,1.5958166,1.6985642,2.1850402,-0.9044323
155,-0.13065869,-1.3434842,-0.34807447,-0.8640764,1.4653279,1.5958166,1.8514581,2.282305,-0.9654947
156,-0.50408477,-1.65219,-0.43301293,0.3345938,1.6713752,0.21026295,1.8514581,2.282305,-0.9654947
157,-1.1238346,-1.80556,-0.21630475,0.3345938,1.6713752,0.21026295,1.8514581,2.282305,-0.9654947
158,-1.0981646,-1.7369285,0.3553023,0.3345938,1.6713752,0.21026295,2.0316546,2.1331656,-0.92987496
159,-0.8032313,-1.6583052,0.96683115,1.2602537,0.764126,-0.92094046,2.0316546,2.1331656,-0.92987496
160,-0.062699206,-0.89456666,0.12037809,1.2602537,0.764126,-0.92094046,2.0316546,2.1331656,-0.92987496
161,1.1552658,0.45502484,-0.33474398,1.2602537,0.764126,-0.92094046,2.244614,1.9062141,-0.75686485
162,0.6927356,1.2362897,0.88314897,-0.10182161,1.0721292,-0.081877805,2.244614,1.9062141,-0.75686485
163,0.38141719,1.7042079,1.4133687,-0.35721073,1.1298797,0.075446434,2.244614,1.9062141,-0.75686485
164,-0.30512184,1.117372,1.5856185,-0.35721073,1.1298797,0.075446434,2.4138892,1.8608239,-0.6958025
165,-0.4870754,-0.13590604,1.6780945,-0.3581762,0.99165976,1.1463372,2.4138892,1.8608239,-0.6958025
166,-0.723022,-0.6625733,1.8690491,-0.3581762,0.99165976,1.1463372,2.4138892,1.8608239,-0.6958025
167,-0.9791769,-0.1886492,1.7346969,-0.3581762,0.99165976,1.1463372,2.5394807,1.8478552,-0.67544836
168,-0.20868334,1.6284783,0.5531663,-0.3581762,0.99165976,1.1463372,2.5394807,1.8478552,-0.67544836
169,-0.6115247,2.713644,-1.4528325,0.21273148,0.24315532,-0.1529775,2.5394807,1.8478552,-0.67544836
170,-1.3271669,2.315286,-1.2578301,0.21273148,0.24315532,-0.1529775,2.6268487,1.763559,-0.6601828
171,-1.1173586,1.0967333,-0.42107832,0.21273148,0.24315532,-0.1529775,2.6268487,1.763559,-0.6601828
172,-0.58827335,-0.39514467,-1.2144885,0.64836776,0.15320006,-2.1774085,2.6268487,1.763559,-0.6601828
173,0.8709439,-1.0640984,-2.3269238,0.64836776,0.15320006,-2.1774085,2.7196772,1.724653,-0.5584121
174,1.0194248,-1.4126618,-2.8780813,0.64836776,0.15320006,-2.1774085,2.7196772,1.724653,-0.5584121
175,1.0923779,-0.18941359,-1.625571,1.5001165,-0.1291728,0.71732587,2.7196772,1.724653,-0.5584121
176,0.71286595,0.9406332,-1.1437879,1.5001165,-0.1291728,0.71732587,2.785203,1.387468,-0.40066758
177,-0.15664089,0.51328254,-1.1491619,1.5001165,-0.1291728,0.71732587,2.785203,1.387468,-0.40066758
178,-0.8715028,-0.2496915,-1.086697,1.5001165,-0.1291728,0.71732587,2.785203,1.387468,-0.40066758
179,-1.0025063,-0.38777375,-0.96825767,0.8815796,-1.5686169,1.0112478,2.6432302,1.0827047,-0.25818866
180,-0.33274257,-0.3940527,-0.6925742,0.8815796,-1.5686169,1.0112478,2.6432302,1.0827047,-0.25818866
181,-0.041632544,-0.59874636,-0.7731157,0.8815796,-1.5686169,1.0112478,2.6432302,1.0827047,-0.25818866
182,0.31735894,-0.6197672,-0.6799416,0.79565376,-0.9908831,-1.1913923,2.5558622,0.89465916,-0.08517857
183,0.9538062,-0.3581262,-0.13841546,0.79565376,-0.9908831,-1.1913923,2.5558622,0.89465916,-0.08517857
184,1.0128708,-0.5444744,0.24886753,0.79565376,-0.9908831,-1.1913923,2.5558622,0.89465916,-0.08517857
185,1.0246525,-0.6623549,0.41958192,1.1006312,-0.44906712,0.39120093,2.4357312,0.7001294,0.1132742
186,0.7871455,-0.577671,0.62023765,1.1006312,-0.44906712,0.39120093,2.4357312,0.7001294,0.1132742
187,0.829903,-0.287529,0.47562596,1.1006312,-0.44906712,0.39120093,2.4357312,0.7001294,0.1132742
188,0.94522345,-0.09959735,0.02490085,1.1006312,-0.44906712,0.39120093,2.4357312,0.45372495,0.29646137
189,0.4514833,-0.335795,-0.13848525,0.82847935,-0.3041125,-1.1632828,2.4357312,0.45372495,0.29646137
190,-0.033674028,-0.5236174,0.11381751,0.82847935,-0.3041125,-1.1632828,2.4357312,0.45372495,0.29646137
191,-0.4780245,-0.27027553,0.0058473023,0.82847935,-0.3041125,-1.1632828,2.4903362,0.33700708,0.49491414
192,-0.64960074,-0.052750945,0.008429646,0.5971985,-1.0955904,-0.762108,2.4903362,0.33700708,0.49491414
193,0.25821626,0.09685181,0.23218694,0.5971985,-1.0955904,-0.762108,2.4903362,0.33700708,0.49491414
194,1.4515256,0.45065686,0.17265327,0.5971985,-1.0955904,-0.762108,2.4957967,0.23325786,0.6221275
195,1.9228724,0.7511181,0.52106136,0.31592828,-1.1440154,-0.43461847,2.4957967,0.23325786,0.6221275
196,2.0988178,0.607576,0.80777216,0.31592828,-1.1440154,-0.43461847,2.4957967,0.23325786,0.6221275
197,2.4299548,0.3036203,0.9636206,0.31592828,-1.1440154,-0.43461847,2.4630337,0.09060267,0.65265864
198,3.1722815,0.14331602,1.3109121,-0.24950852,-0.13911438,-0.30607885,2.4630337,0.09060267,0.65265864
199,3.0251267,0.46348774,1.7442585,-0.24950852,-0.13911438,-0.30607885,2.4630337,0.09060267,0.65265864
200,2.3946874,0.9320611,0.78355396,-0.24950852,-0.13911438,-0.30607885,2.4357312,-0.07798982,0.6781013
201,1.4842178,0.55799955,-0.006436317,-0.24950852,-0.13911438,-0.30607885,2.4357312,-0.07798982,0.6781013
202,0.64779335,0.25726527,-0.5945146,-2.1954434,0.44070402,-0.041631065,2.4357312,-0.07798982,0.6781013
203,0.06931853,0.037775103,-0.016277183,-2.1954434,0.44070402,-0.041631065,2.4466522,-0.11041145,0.35752377
204,-0.264549,0.05218939,-0.9705609,-2.1954434,0.44070402,-0.041631065,2.4466522,-0.11041145,0.35752377
205,-0.7550121,0.41298318,-1.1487432,-2.4319808,0.35620064,2.3370347,2.4466522,-0.11041145,0.35752377
206,-1.3011067,0.8970628,-0.8688721,-2.4319808,0.35620064,2.3370347,2.2719164,0.038728062,-0.13097537
207,-1.4505239,1.3257238,-0.22356325,-2.4319808,0.35620064,2.3370347,2.2719164,0.038728062,-0.13097537
208,-0.7427622,1.3471268,0.19240476,-1.6543578,0.16057608,1.268327,2.2719164,0.038728062,-0.13097537
209,0.1046637,0.6406633,0.52462083,-1.6543578,0.16057608,1.268327,2.0862594,0.36942872,-0.54823506
210,1.180936,-0.13830844,0.29974684,-1.6543578,0.16057608,1.268327,2.0862594,0.36942872,-0.54823506
211,1.8070837,-0.15583488,0.3809862,-1.6543578,0.16057608,1.268327,2.0862594,0.36942872,-0.54823506
212,1.8986846,-0.46055496,0.036975097,-0.991195,2.1326964,1.4025978,2.0207336,0.5769272,-0.75686485
213,0.9168225,-0.7483492,-0.48207763,-0.991195,2.1326964,1.4025978,2.0207336,0.5769272,-0.75686485
214,-0.12145178,-0.89827955,-0.52011496,-0.991195,2.1326964,1.4025978,2.0207336,0.5769272,-0.75686485
215,-0.9302554,-1.1089792,-0.7682301,0.10063106,2.7495553,2.0774992,2.1190224,0.6158331,-0.8281043
216,-1.3283372,-1.3248111,-0.8922528,0.10063106,2.7495553,2.0774992,2.1190224,0.6158331,-0.8281043
217,-1.3903668,-1.364505,-0.6967618,0.10063106,2.7495553,2.0774992,2.1190224,0.6158331,-0.8281043
218,-1.1337438,-1.25132,-0.9305693,0.9805927,1.5556039,0.6944016,2.1736274,0.414819,-0.81792724
219,-0.64437306,-1.456123,-1.1357616,0.9805927,1.5556039,0.6944016,2.1736274,0.414819,-0.81792724
220,-0.78512955,-1.5213149,-0.5132054,0.9805927,1.5556039,0.6944016,2.1736274,0.414819,-0.81792724
221,-0.42754254,-1.2931434,0.009057785,1.088295,0.99417204,-0.46673065,2.2391534,0.097087,-0.6703598
222,-0.13892931,-0.69429564,0.42362994,1.1421461,0.71345603,-1.0472969,2.2391534,0.097087,-0.6703598
223,0.3883614,0.23782782,0.65457594,1.1421461,0.71345603,-1.0472969,2.2391534,0.097087,-0.6703598
224,0.55681664,1.1049231,1.0456277,1.1421461,0.71345603,-1.0472969,2.353824,-0.18173905,-0.44137585
225,0.72620815,1.4148849,0.6762817,-0.055451382,1.4804006,-0.3939552,2.353824,-0.18173905,-0.44137585
226,0.3475545,1.1698967,0.4985181,-0.055451382,1.4804006,-0.3939552,2.353824,-0.18173905,-0.44137585
227,-0.06503994,0.72436434,1.6711154,-0.055451382,1.4804006,-0.3939552,2.3702054,-0.29845694,-0.5329694
228,-0.19300039,0.41838855,2.5209184,-0.20595561,0.14261709,2.5553608,2.3702054,-0.29845694,-0.5329694
229,0.14461233,0.12606257,2.4359102,-0.20595561,0.14261709,2.5553608,2.3702054,-0.29845694,-0.5329694
230,0.44251046,0.3482281,1.9559417,-0.20595561,0.14261709,2.5553608,2.1900089,-0.35681587,-0.6500057
231,0.6950763,1.4481906,0.16930318,-0.051160455,0.69902474,-0.66058624,2.1900089,-0.35681587,-0.6500057
232,-0.8960806,1.4171598,-1.2721376,-0.051160455,0.69902474,-0.66058624,2.1900089,-0.35681587,-0.6500057
233,-1.7668359,0.9946321,-1.0126462,-0.051160455,0.69902474,-0.66058624,2.1517854,-0.43462777,-0.7059795
234,-2.2647893,0.027182791,-0.5745538,-0.051160455,0.69902474,-0.66058624,2.1517854,-0.43462777,-0.7059795
