,x-acc,y-acc,z-acc,x-gyro,y-gyro,z-gyro,x-mag,y-mag,z-mag
27,-0.45506445,0.59858495,1.1149483,-0.37724838,1.0009893,-0.5509302,1.1699284,-0.87729996,-1.0497006
28,-1.291032,0.33945006,0.9965994,-0.3618925,0.815545,-0.6141495,1.2809763,-0.8318184,-1.0822893
29,-1.291032,0.33945006,0.9965994,-0.33696577,0.37878636,-0.5836431,1.2809763,-0.8318184,-1.0822893
30,-1.291032,0.33945006,0.9965994,-0.3203338,0.26551694,-0.57193935,1.2809763,-0.8318184,-1.0822893
31,-0.89179486,0.3367469,0.898347,-0.35283214,0.04164846,-0.5296332,1.3342792,-0.8200269,-1.1148782
32,-0.89179486,0.3367469,0.898347,-0.37216946,0.13758256,-0.61827457,1.3342792,-0.8200269,-1.1148782
33,-0.89179486,0.3367469,0.898347,-0.36397684,0.17717122,-0.65626377,1.3342792,-0.8200269,-1.1148782
34,-0.0124513265,0.18699789,1.104891,-0.20520537,0.66144407,-1.0141519,1.396466,-0.78128326,-1.1593175
35,-0.0124513265,0.18699789,1.104891,-0.15304837,1.1037552,-1.165117,1.396466,-0.78128326,-1.1593175
36,-0.0124513265,0.18699789,1.104891,-0.15584303,1.2008243,-1.1714197,1.396466,-0.78128326,-1.1593175
37,-2.6362805,0.14430024,0.97306484,-0.12134163,0.93465424,-0.53300834,1.5208396,-0.76949173,-1.1504295
38,-2.6362805,0.14430024,0.97306484,-0.012344302,-0.098547496,-0.17086595,1.5208396,-0.76949173,-1.1504295
39,-2.6362805,0.14430024,0.97306484,0.02345063,-0.4590514,-0.12700574,1.5208396,-0.76949173,-1.1504295
40,-0.38423687,0.27783027,1.0977409,0.039420255,-1.341523,-0.021343257,1.5030718,-0.7577002,-1.1385792
41,-0.38423687,0.27783027,1.0977409,-0.0021917077,-0.87380105,-0.16103347,1.5030718,-0.7577002,-1.1385792
42,-0.38423687,0.27783027,1.0977409,-0.0038581588,-0.6277316,-0.2237054,1.5030718,-0.7577002,-1.1385792
43,-0.62577546,0.33997226,0.9357059,0.05606108,0.14534897,-0.256959,1.4497689,-0.7678072,-1.0971025
44,-0.62577546,0.33997226,0.9357059,0.08361929,-0.011514735,-0.10729166,1.4497689,-0.7678072,-1.0971025
45,-0.62577546,0.33997226,0.9357059,0.0826622,-0.09877002,-0.055056583,1.4497689,-0.7678072,-1.0971025
46,-1.57559,0.25215024,0.97657585,0.12975071,0.031634465,0.12504657,1.4364432,-0.7593847,-1.1296912
47,-1.57559,0.25215024,0.97657585,0.23346029,0.08697849,0.32002878,1.4364432,-0.7593847,-1.1296912
48,-1.57559,0.25215024,0.97657585,0.25264025,0.030299265,0.3579316,1.4364432,-0.7593847,-1.1296912
49,-0.53373533,0.1885645,1.1196114,0.2553897,-0.24349758,0.4912861,1.4186755,-0.78802127,-1.1208034
50,-0.53373533,0.1885645,1.1196114,0.27137223,-0.07281562,0.5507099,1.4186755,-0.78802127,-1.1208034
51,-0.53373533,0.1885645,1.1196114,0.28467065,0.003150206,0.55852586,1.4186755,-0.78802127,-1.1208034
52,-0.7893563,0.44226232,1.0129473,0.2699188,0.013653776,0.3780198,1.4097917,-0.8014973,-1.0911771
53,-0.7893563,0.44226232,1.0129473,0.252066,-0.10061706,0.32146776,1.4097917,-0.8014973,-1.0911771
54,-0.7893563,0.44226232,1.0129473,0.24881193,-0.12057829,0.3351957,1.4097917,-0.8014973,-1.0911771
55,-1.0541873,0.46769664,1.027229,0.23238198,0.06328982,0.37268117,1.3786982,-0.8116043,-1.1000651
56,-1.0541873,0.46769664,1.027229,0.23781183,0.024557905,0.25895834,1.3786982,-0.8116043,-1.1000651
57,-1.0541873,0.46769664,1.027229,0.24715297,-0.006418725,0.23676921,1.3786982,-0.8116043,-1.1000651
58,-0.73374,0.0861823,0.98617613,0.32999814,-0.19828692,0.4058785,1.3564887,-0.83855635,-1.0704389
59,-0.73374,0.0861823,0.98617613,0.32942736,-0.15134858,0.4350088,1.3564887,-0.83855635,-1.0704389
60,-0.73374,0.0861823,0.98617613,0.32831368,-0.0811899,0.38958925,1.3564887,-0.83855635,-1.0704389
61,-0.90676856,0.3509692,1.0073152,0.43065783,0.00047980715,0.3808594,1.3342792,-0.85034794,-1.0793269
62,-0.90676856,0.3509692,1.0073152,0.50850064,-0.16684297,0.6470233,1.3342792,-0.85034794,-1.0793269
63,-0.90676856,0.3509692,1.0073152,0.516923,-0.22806187,0.7113459,1.3342792,-0.85034794,-1.0793269
64,-1.0387384,0.38902852,0.8855466,0.5903085,-0.31456375,0.86180186,1.2809763,-0.8688774,-1.0585884
65,-1.0387384,0.38902852,0.8855466,0.67217314,-0.5044613,1.1059489,1.2809763,-0.8688774,-1.0585884
66,-1.0387384,0.38902852,0.8855466,0.6922606,-0.593684,1.2089462,1.2809763,-0.8688774,-1.0585884
67,-1.392995,0.32556564,1.0308313,0.73171806,-1.1980399,1.6421379,1.1743704,-0.9210971,-0.99933594
68,-1.392995,0.32556564,1.0308313,0.8546969,-1.4055299,1.6075734,1.1743704,-0.9210971,-0.99933594
69,-1.392995,0.32556564,1.0308313,0.8825289,-1.4039277,1.5448049,1.1743704,-0.9210971,-0.99933594
70,-0.36510384,0.44361392,1.0538721,0.86953807,-1.3510983,1.0405852,1.0055777,-0.9547872,-0.9845228
71,-0.36510384,0.44361392,1.0538721,0.8219391,-2.0821424,0.9900481,1.0055777,-0.9547872,-0.9845228
72,-0.36510384,0.44361392,1.0538721,0.82638,-2.3105283,1.0031716,1.0055777,-0.9547872,-0.9845228
73,0.16182473,0.9076669,0.96447027,0.7437731,-1.849291,0.49233264,0.7745983,-1.0187984,-0.9015695
74,0.16182473,0.9076669,0.96447027,0.60033816,-1.1296183,0.09267903,0.7745983,-1.0187984,-0.9015695
75,0.16182473,0.9076669,0.96447027,0.5652876,-0.98779047,0.039916314,0.7745983,-1.0187984,-0.9015695
76,0.032588325,0.7208109,1.0495749,0.52880067,-0.8777734,0.011269476,0.7168535,-1.0440658,-0.88675636
77,0.032588325,0.7208109,1.0495749,0.495702,-0.22125497,0.00086061703,0.7168535,-1.0440658,-0.88675636
78,0.032588325,0.7208109,1.0495749,0.48029858,0.023400731,-0.012750473,0.7168535,-1.0440658,-0.88675636
79,-0.36338076,0.5118995,0.906521,0.42619142,0.25117365,0.0927924,0.6724344,-1.0861784,-0.8215787
80,-0.36338076,0.5118995,0.906521,0.4709064,0.06864175,0.19466457,0.6724344,-1.0861784,-0.8215787
81,-0.36338076,0.5118995,0.906521,0.4966328,0.042538594,0.21201871,0.6724344,-1.0861784,-0.8215787
82,-0.36956024,0.4880625,0.84844375,0.5156469,0.3456734,0.25397944,0.6768763,-1.1030234,-0.8275039
83,-0.36956024,0.4880625,0.84844375,0.5676229,0.22437052,0.40360492,0.6768763,-1.1030234,-0.8275039
84,-0.36956024,0.4880625,0.84844375,0.5917031,0.14445883,0.44427058,0.6768763,-1.1030234,-0.8275039
85,-0.7970808,0.48213395,0.93464535,0.6855993,-0.18097383,0.5135145,0.65910864,-1.1030234,-0.7504758
86,-0.7970808,0.48213395,0.93464535,0.6731573,-0.38098672,0.53109884,0.65910864,-1.1030234,-0.7504758
87,-0.7970808,0.48213395,0.93464535,0.66661084,-0.4034181,0.5268682,0.65910864,-1.1030234,-0.7504758
88,-0.123624444,0.56832796,0.94539773,0.7595968,-0.28918433,0.4589482,0.6102476,-1.1569277,-0.66159725
89,-0.123624444,0.56832796,0.94539773,0.7531695,-0.37569043,0.45402688,0.6102476,-1.1569277,-0.66159725
90,-0.123624444,0.56832796,0.94539773,0.732841,-0.42789674,0.4529045,0.6102476,-1.1569277,-0.66159725
91,-0.16438606,1.0448524,0.8444024,0.67669207,-0.46305698,0.35620484,0.5369561,-1.1821952,-0.65715325
92,-0.16438606,1.0448524,0.8444024,0.6062624,-0.24760434,0.2765113,0.51252556,-1.1906177,-0.65567195
93,-0.16438606,1.0448524,0.8444024,0.5816218,-0.15195549,0.3159133,0.51252556,-1.1906177,-0.65567195
94,-0.37175876,1.0260838,1.0032372,0.544168,-0.26544747,0.40023768,0.4814322,-1.1973556,-0.62604576
95,-0.37175876,1.0260838,1.0032372,0.4646875,-0.5991732,0.41261294,0.4814322,-1.1973556,-0.62604576
96,-0.37175876,1.0260838,1.0032372,0.423384,-0.72831666,0.426715,0.4814322,-1.1973556,-0.62604576
97,-0.8091428,0.9049023,0.9315915,0.18175806,-1.1143107,0.3644201,0.40147778,-1.2243077,-0.5638308
98,-0.8091428,0.9049023,0.9315915,0.19386952,-0.78020734,0.08355675,0.40147778,-1.2243077,-0.5638308
99,-0.8091428,0.9049023,0.9315915,0.22533147,-0.7663699,0.003078342,0.40147778,-1.2243077,-0.5638308
100,0.49243286,0.58350253,0.8013016,0.39688343,-1.0462426,-0.01821861,0.33484912,-1.2495753,-0.5253166
101,0.49243286,0.58350253,0.8013016,0.47634265,-0.815253,0.047399025,0.33484912,-1.2495753,-0.5253166
102,0.49243286,0.58350253,0.8013016,0.47787398,-0.6793593,0.05027699,0.33484912,-1.2495753,-0.5253166
103,0.8875104,0.89046496,0.8137546,0.35632434,-0.058046445,-0.10167964,0.28154618,-1.2664202,-0.49865308
104,0.8875104,0.89046496,0.8137546,0.28363702,0.32609048,-0.19616328,0.28154618,-1.2664202,-0.49865308
105,0.8875104,0.89046496,0.8137546,0.2682088,0.4313042,-0.20989117,0.28154618,-1.2664202,-0.49865308
106,-0.02415692,0.8936289,0.86799175,0.29239112,1.0981251,-0.26529202,0.32152337,-1.2681049,-0.48680255
107,-0.02415692,0.8936289,0.86799175,0.26593736,0.9638708,-0.16994499,0.32152337,-1.2681049,-0.48680255
108,-0.02415692,0.8936289,0.86799175,0.2565962,0.8594582,-0.13247387,0.32152337,-1.2681049,-0.48680255
109,-0.62173504,0.86484635,0.7897081,0.28467065,0.5726128,-0.06397828,0.34817484,-1.2984259,-0.436438
110,-0.6160902,0.82660276,0.805032,0.30725783,0.45978847,-0.12009861,0.34817484,-1.2984259,-0.436438
111,-0.6160902,0.72732306,0.82428753,0.33916062,0.4353098,-0.102543026,0.34817484,-1.2984259,-0.436438
112,-0.6131193,0.7282138,0.83269924,0.39684087,0.31847984,0.0839492,0.3748263,-1.305164,-0.43051285
113,-0.5263673,0.928985,0.80292904,0.4311683,0.13778284,0.40541804,0.3748263,-1.305164,-0.43051285
114,-0.29415742,1.158938,0.8120174,0.40539083,-0.011759522,0.67796147,0.3748263,-1.305164,-0.43051285
115,0.046254583,1.2732695,0.84648705,0.32984504,0.091495916,0.7501984,0.31708148,-1.3371695,-0.36237246
116,0.2880904,1.1864918,0.85698336,0.23554038,0.3796765,0.5901835,0.31708148,-1.3371695,-0.36237246
117,0.273711,0.9412107,0.8538016,0.14659539,0.65428257,0.34584415,0.31708148,-1.3371695,-0.36237246
118,0.08879864,0.755399,0.815638,0.120179884,0.89617616,0.12769428,0.31263956,-1.3270625,-0.40977445
119,-0.09753945,0.71055114,0.74777764,0.16765122,1.0036598,-0.005843355,0.31263956,-1.3270625,-0.40977445
120,-0.17383379,0.75460035,0.7247186,0.24638732,0.94246316,-0.058510136,0.31263956,-1.3270625,-0.40977445
121,-0.22933124,0.8597779,0.7378481,0.31810477,0.75486755,-0.055056583,0.38815206,-1.325378,-0.39496136
122,-0.3997452,0.97266567,0.77681625,0.36327916,0.49917686,-0.0708854,0.38815206,-1.325378,-0.39496136
123,-0.4690279,1.072099,0.80872583,0.36417243,0.22746374,-0.03922777,0.38815206,-1.325378,-0.39496136
124,-0.4419922,1.1265001,0.7881537,0.29003033,0.009826203,-0.0006630135,0.38815206,-1.3354851,-0.3564473
125,-0.42826644,1.1363298,0.77462196,0.17390418,-0.15039776,-0.014765047,0.38815206,-1.3354851,-0.3564473
126,-0.39736846,1.2181004,0.7785168,0.09835838,-0.35713115,-0.016491834,0.38815206,-1.3354851,-0.3564473
127,-0.29207775,1.213677,0.80170393,0.058543697,-0.5420563,-0.072612174,0.38371012,-1.3439076,-0.36533517
128,-0.19528402,0.95374346,0.8203377,-0.0046238266,-0.53515774,-0.19751592,0.38371012,-1.3439076,-0.36533517
129,-0.22802395,0.8377226,0.809055,-0.06536673,-0.3869506,-0.3276,0.38371012,-1.3439076,-0.36533517
130,-0.3190541,0.86346406,0.7784071,-0.08489124,-0.23740827,-0.39782235,0.38815206,-1.3556991,-0.39496136
131,-0.35731998,0.9180188,0.80700696,-0.0786383,-0.2469772,-0.36961827,0.38815206,-1.3556991,-0.39496136
132,-0.17615102,0.9479686,0.83655757,-0.082594246,-0.2483124,-0.23953423,0.38815206,-1.3556991,-0.39496136
133,-0.016789146,0.8861952,0.8264819,-0.09892846,-0.18845095,-0.14484912,0.41480353,-1.3506455,-0.3564473
134,-0.2438295,0.7890349,0.856892,-0.1106687,-0.12747683,-0.16413149,0.41480353,-1.3506455,-0.3564473
135,-0.55114514,0.804486,0.8520644,-0.049032513,-0.0024131266,-0.15866338,0.41480353,-1.3506455,-0.3564473
136,-0.50949234,1.0981784,0.7796324,0.022684962,0.019395133,-0.0357742,0.37926823,-1.3506455,-0.36533517
137,-0.3878019,1.3545486,0.72963756,-0.024148332,-0.2443068,0.05919869,0.37926823,-1.3506455,-0.36533517
138,-0.25404957,1.3825018,0.7274432,-0.17613323,-0.60592335,0.015165802,0.37926823,-1.3506455,-0.36533517
139,-0.104669794,1.3683716,0.7045305,-0.24785069,-0.57187575,-0.11664506,0.3659425,-1.3388541,-0.374223
140,0.012445093,1.3219265,0.71698344,-0.37571707,-0.38027462,-0.23608065,0.3659425,-1.3388541,-0.374223
141,-0.025939649,1.2167488,0.8062938,-0.51047444,-0.03623818,-0.28184032,0.3659425,-1.3388541,-0.374223
142,-0.09730202,1.1456987,0.8537467,-0.57836354,0.35653302,-0.18341388,0.41480353,-1.3119019,-0.4186623
143,-0.08726015,1.0797477,0.873496,-0.63604385,0.55236226,-0.023398953,0.41480353,-1.3119019,-0.4186623
144,-0.118574046,1.0613785,0.9225399,-0.75293565,0.647384,0.05027699,0.41480353,-1.3119019,-0.4186623
145,-0.2815606,1.0026462,0.88902104,-0.8589806,0.8227402,-0.040954545,0.46366453,-1.2933725,-0.49865308
146,-0.46082798,0.9268962,0.8754526,-0.9345264,1.0103358,-0.113191485,0.46366453,-1.2933725,-0.49865308
147,-0.48940858,0.90256774,0.90608215,-0.9595381,1.1069152,-0.113191485,0.46366453,-1.2933725,-0.49865308
148,-0.47211763,0.81569797,0.93140876,-0.9525195,1.0770957,-0.18859422,0.543619,-1.2428373,-0.5904943
149,-0.57170415,0.62887263,0.93140876,-0.970385,0.9709474,-0.28184032,0.543619,-1.2428373,-0.5904943
150,-0.7354632,0.41784173,0.91705394,-0.9424382,0.7399578,-0.22917354,0.543619,-1.2428373,-0.5904943
151,-0.85852015,0.37250236,0.8403246,-0.841753,0.43664503,-0.0357742,0.64578295,-1.2007247,-0.6438214
152,-0.80023,0.4534129,0.8254396,-0.78496605,0.052107524,0.14179632,0.64578295,-1.2007247,-0.6438214
153,-0.5274369,0.5897997,0.8897891,-0.7474484,-0.25387573,0.23504242,0.64578295,-1.2007247,-0.6438214
154,-0.15594856,0.7272309,0.9704317,-0.6960211,-0.2483124,0.22784752,0.6502248,-1.1737727,-0.7089991
155,-0.010847098,0.82135004,1.0242848,-0.6719026,-0.11390229,0.14524987,0.6502248,-1.1737727,-0.7089991
156,-0.0055586984,0.93178034,0.9892117,-0.72958285,-0.015987655,0.1259675,0.6502248,-1.1737727,-0.7089991
157,-0.0890426,0.9340534,0.9620565,-0.85425895,0.2152244,0.10668514,0.65910864,-1.1333445,-0.7504758
158,-0.111800134,0.8200599,0.9887545,-0.9470322,0.73572975,0.032721397,0.65910864,-1.1333445,-0.7504758
159,-0.15921667,0.68883365,1.0258026,-0.9735754,1.252452,-0.03232065,0.65910864,-1.1333445,-0.7504758
160,-0.35696343,0.55865186,1.0616986,-1.0008842,1.4427179,-0.046134885,0.739063,-1.091232,-0.8215787
161,-0.711755,0.34934118,1.0708601,-1.0327868,1.3258879,0.013439019,0.739063,-1.091232,-0.8215787
162,-0.8682054,0.1637753,0.99325293,-1.0124968,1.3610482,0.0839492,0.739063,-1.091232,-0.8215787
163,-0.83974373,0.13213597,0.9126835,-0.9345264,1.4019943,0.108411916,0.8634365,-1.0272208,-0.8986069
164,-0.6828773,0.25009212,0.87837845,-0.839456,1.2646914,0.13114785,0.8634365,-1.0272208,-0.8986069
165,-0.71965766,0.32811522,0.941905,-0.7880287,0.9355646,0.09085631,0.8634365,-1.0272208,-0.8986069
166,-0.93160564,0.31413865,1.002323,-0.77246016,0.56593686,0.018907158,0.9345072,-0.98510826,-0.96674716
167,-1.0149113,0.2983804,1.0499953,-0.7491073,0.23703267,0.008258684,0.9345072,-0.98510826,-0.96674716
168,-0.68590766,0.30980745,1.0625947,-0.6609281,0.056113124,0.05919869,0.9345072,-0.98510826,-0.96674716
169,-0.32600608,0.3862946,1.0713538,-0.5565421,-0.06071684,0.05919869,0.9878101,-0.9160436,-1.0437752
170,-0.051371,0.46014005,1.0583522,-0.527702,-0.13148242,0.029267834,0.9878101,-0.9160436,-1.0437752
171,0.021179665,0.41750386,1.0522263,-0.55501074,0.04520899,-0.07433895,0.9878101,-0.9160436,-1.0437752
172,-0.11197835,0.411391,1.0595225,-0.57440764,0.3456289,-0.190321,1.0055777,-0.91099,-1.0497006
173,-0.25684226,0.35858724,1.1089321,-0.57517326,0.5957563,-0.26946506,1.0055777,-0.91099,-1.0497006
174,-0.5058083,0.23356599,1.0870435,-0.53931457,0.87303275,-0.38372034,1.0055777,-0.91099,-1.0497006
175,-0.780384,0.15526643,0.99833655,-0.4894186,0.9831867,-0.47869322,1.0944159,-0.85034794,-1.108953
176,-0.81086606,0.27429774,0.89953566,-0.45828146,0.9139789,-0.44358203,1.0944159,-0.85034794,-1.108953
177,-0.5704564,0.27503493,1.00417,-0.50039315,0.9437983,-0.3960956,1.0944159,-0.85034794,-1.108953
178,-0.4819218,0.19114478,1.132613,-0.4372256,0.99142045,-0.51380444,1.2010218,-0.82339585,-1.1119156
179,-0.5938674,0.19652039,1.1421036,-0.36167982,0.894841,-0.52445287,1.2010218,-0.82339585,-1.1119156
180,-0.70486236,0.3119884,1.0567248,-0.3210995,1.0116711,-0.47696644,1.2010218,-0.82339585,-1.1119156
181,-0.72797644,0.44057286,0.99316156,-0.2890691,1.1382924,-0.5209994,1.3165115,-0.7981283,-1.1267287
182,-0.72453016,0.2896566,0.99065626,-0.22756052,1.1939257,-0.7371347,1.3165115,-0.7981283,-1.1267287
183,-1.0105143,0.12270564,0.94512343,-0.15814005,1.0377073,-0.87786716,1.3165115,-0.7981283,-1.1267287
184,-1.2795045,0.13923182,0.96984655,-0.1566087,0.6569529,-0.842756,1.4320014,-0.7644382,-1.1356164
185,-1.4431448,0.2274839,0.95847243,-0.13006559,0.23547494,-0.7405882,1.4320014,-0.7644382,-1.1356164
186,-1.1852064,0.24336496,1.0095094,-0.0958658,-0.049812708,-0.6352546,1.4320014,-0.7644382,-1.1356164
187,-0.9562646,0.23605414,1.0747002,-0.08795391,-0.119243085,-0.53510135,1.4364432,-0.7678072,-1.147467
188,-1.0600698,0.2948786,1.0860925,-0.09114418,-0.14105135,-0.4208461,1.4364432,-0.7678072,-1.147467
189,-1.1052283,0.42530614,1.0450032,-0.09739713,-0.11390229,-0.3520627,1.4364432,-0.7678072,-1.147467
190,-1.0706464,0.4520613,1.0272654,-0.11602836,0.05744832,-0.34688234,1.4586527,-0.74927765,-1.1296912
191,-1.059238,0.34101665,1.0763093,-0.14563414,0.17160788,-0.30112273,1.4586527,-0.74927765,-1.1296912
192,-1.0016608,0.32393762,1.0958574,-0.17689888,0.25861838,-0.23090032,1.4586527,-0.74927765,-1.1296912
193,-1.203151,0.3485118,1.0644598,-0.17996156,0.31847984,-0.19751592,1.5075136,-0.7307482,-1.1533923
194,-1.235891,0.291899,0.94799435,-0.1370842,0.3416233,-0.190321,1.5075136,-0.7307482,-1.1533923
195,-1.1450986,0.15489782,0.89980996,-0.10518141,0.23836787,-0.2237054,1.5075136,-0.7307482,-1.1533923
196,-1.1948918,0.030613866,0.9418319,-0.10199113,0.10507044,-0.21334472,1.49863,-0.7374861,-1.1593175
197,-1.334705,0.10578017,0.9988304,-0.07480995,-0.018658055,-0.084987424,1.49863,-0.7374861,-1.1593175
198,-1.1093876,0.2597068,0.9417587,-0.018661054,-0.14105135,0.05401835,1.49863,-0.7374861,-1.1593175
199,-0.8078357,0.19498451,0.96847504,0.05075942,-0.30817384,0.0839492,1.5119555,-0.73580164,-1.1889437
200,-0.7128245,0.110510685,1.0409985,0.10448371,-0.2986049,0.12078718,1.5119555,-0.73580164,-1.1889437
201,-0.7752146,0.22453497,1.0305935,0.13498278,-0.12747683,0.23504242,1.5119555,-0.73580164,-1.1889437
202,-0.8193036,0.39738372,0.9640315,0.1684169,0.039868195,0.22094041,1.494188,-0.7223256,-1.1563549
203,-0.84021914,0.34565502,0.9603559,0.19572568,0.019395133,0.038189534,1.494188,-0.7223256,-1.1563549
204,-1.0087317,0.2633622,1.1067379,0.19266301,-0.017322857,-0.028579284,1.494188,-0.7223256,-1.1563549
205,-1.2064191,0.27955046,1.1859906,0.18717574,0.018059935,0.066105805,1.4719784,-0.7307482,-1.1533923
206,-1.408444,0.3507849,1.0677514,0.1856444,0.096836716,0.15071802,1.4719784,-0.7307482,-1.1533923
207,-1.3195531,0.37099716,0.9966725,0.16918257,0.07925659,0.13316242,1.4719784,-0.7307482,-1.1533923
208,-1.0890663,0.26363868,1.0439608,0.15514535,-0.07429136,0.015165802,1.4808623,-0.75096214,-1.1622801
209,-1.2389808,0.20306326,1.175092,0.14429839,-0.20892401,-0.0006630135,1.4808623,-0.75096214,-1.1622801
210,-1.44671,0.3699835,1.1553975,0.10218671,-0.20491841,0.14524987,1.4808623,-0.75096214,-1.1622801
211,-1.2017845,0.4771884,1.0407974,0.0437408,-0.048477508,0.20165803,1.440885,-0.75096214,-1.171168
212,-0.85133046,0.38912064,0.97432667,0.061606366,-0.05938164,0.1348892,1.440885,-0.75096214,-1.171168
213,-0.78870267,0.1890867,1.0268632,0.08432115,-0.12881203,0.0750275,1.440885,-0.75096214,-1.171168
214,-1.146287,0.1511503,1.0729265,0.088915154,-0.049812708,0.18064886,1.440885,-0.76949173,-1.1356164
215,-1.3145025,0.24198265,1.0305204,0.08508682,0.0044854055,0.35994616,1.440885,-0.76949173,-1.1356164
216,-1.091146,0.26772413,0.92195463,0.09440243,-0.041801516,0.41779327,1.440885,-0.76949173,-1.1356164
217,-0.75940907,0.17747538,0.9130127,0.18717574,-0.14906256,0.42326143,1.4497689,-0.7526467,-1.1356164
218,-0.72886765,0.09201861,0.9959045,0.25812754,-0.11523748,0.5671598,1.4497689,-0.7526467,-1.1356164
219,-1.0062361,0.18616852,1.0296245,0.30177057,-0.15039776,0.6569523,1.4497689,-0.7526467,-1.1356164
220,-1.1843746,0.38399076,0.9273857,0.32588908,-0.17220601,0.6359432,1.396466,-0.7897058,-1.1208034
221,-1.0392137,0.43986636,0.90288204,0.37029776,-0.17776936,0.65349877,1.396466,-0.7897058,-1.1208034
222,-0.76261765,0.36442357,1.0364453,0.36800075,-0.094764434,0.8589855,1.396466,-0.7897058,-1.1208034
223,-1.0778362,0.31598172,1.1550685,0.3010049,0.053442724,1.0805889,1.3698145,-0.79644376,-1.1148782
224,-1.3537784,0.3100839,1.0644416,0.30955485,0.3062405,1.3548591,1.3698145,-0.79644376,-1.1148782
225,-0.9781903,0.3399108,0.91339666,0.35319787,0.36476675,1.6397778,1.3698145,-0.79644376,-1.1148782
226,-0.49344918,0.30615202,1.0190732,0.3469449,0.10507044,1.7382044,1.3209535,-0.82508034,-1.1237662
227,-0.4948752,0.41501573,1.1565496,0.31810477,-0.026891785,1.5799161,1.3209535,-0.82508034,-1.1237662
228,-0.9557298,0.5086434,1.1401652,0.2955176,-0.13014722,1.2898171,1.3209535,-0.82508034,-1.1237662
229,-1.1899005,0.465915,1.0637833,0.33137634,-0.43323752,1.0402974,1.2409991,-0.8419254,-1.0941399
230,-0.7802058,0.25632784,1.0375241,0.37820965,-0.51624244,0.98043567,1.2409991,-0.8419254,-1.0941399
231,-0.57479393,0.24754258,1.0829108,0.38599393,-0.47129074,1.0086398,1.2409991,-0.8419254,-1.0941399
