,x-acc,y-acc,z-acc,x-mag,y-mag,z-mag
44,-0.44830468,-0.66454005,0.72942245,0.3825124,0.7474392,-0.99299985
45,-0.44830468,-0.66454005,0.72942245,0.3947435,0.7665069,-0.9182781
46,-0.44830468,-0.66454005,0.72942245,0.4069746,0.78557473,-0.8435563
47,-0.57652736,-0.9349548,0.1543259,0.41318974,0.7921929,-0.80129987
48,-0.57652736,-0.9349548,0.1543259,0.4237146,0.7983633,-0.7227132
49,-0.57652736,-0.9349548,0.1543259,0.4342395,0.8045339,-0.6441265
50,-0.60809964,-0.9963429,0.26808453,0.44055438,0.8082361,-0.59697443
51,-0.63335717,-1.0454534,0.35909146,0.44055438,0.8082361,-0.59697443
52,-0.63335717,-1.0454534,0.35909146,0.44055438,0.8082361,-0.59697443
53,-0.61556834,-1.0249907,0.33472326,0.44055438,0.8082361,-0.59697443
54,-0.4376786,-0.82036364,0.091041766,0.44055438,0.8082361,-0.59697443
55,-0.41988978,-0.7999009,0.06667362,0.43913484,0.8194722,-0.5031378
56,-0.41988978,-0.7999009,0.06667362,0.43755737,0.8319567,-0.39887488
57,-0.43827596,-0.97467655,-0.046916336,0.43716305,0.83507776,-0.37280914
58,-0.44830468,-1.0700086,-0.10887449,0.4296095,0.8478886,-0.2967288
59,-0.44830468,-1.0700086,-0.10887449,0.41881886,0.8661897,-0.1880426
60,-0.46546024,-1.1400833,-0.08842228,0.41342363,0.87534016,-0.13369948
61,-0.50548977,-1.3035905,-0.040700477,0.41342363,0.87534016,-0.13369948
62,-0.50548977,-1.3035905,-0.040700477,0.41342363,0.87534016,-0.13369948
63,-0.50233275,-1.3158683,-0.086176865,0.41342363,0.87534016,-0.13369948
64,-0.48128435,-1.397719,-0.3893529,0.41342363,0.87534016,-0.13369948
65,-0.4770749,-1.4140892,-0.4499881,0.39850163,0.8807086,-0.05150553
66,-0.4770749,-1.4140892,-0.4499881,0.37984923,0.887419,0.051236905
67,-0.31272826,-1.372709,-0.53439397,0.37611884,0.888761,0.07178539
68,-0.13573974,-1.3281459,-0.62529266,0.36820576,0.89025223,0.104164846
69,-0.13573974,-1.3281459,-0.62529266,0.34182867,0.8952229,0.21209629
70,-0.16157185,-1.352701,-0.6359172,0.32864,0.8977082,0.266062
71,-0.24767771,-1.4345518,-0.6713323,0.32864,0.8977082,0.266062
72,-0.27781492,-1.4631997,-0.6837276,0.32864,0.8977082,0.266062
73,-0.28025028,-1.457938,-0.6851258,0.32864,0.8977082,0.266062
74,-0.32896188,-1.352701,-0.71309114,0.32864,0.8977082,0.266062
75,-0.36305964,-1.2790353,-0.7326668,0.31507462,0.8977082,0.30681932
76,-0.36305964,-1.2790353,-0.7326668,0.26985678,0.8977082,0.44267714
77,-0.3320616,-1.3359588,-0.777821,0.25403044,0.8977082,0.4902273
78,-0.2631769,-1.4624555,-0.8781637,0.25403044,0.8977082,0.4902273
79,-0.24939969,-1.487755,-0.8982323,0.20752053,0.9207153,0.62686145
80,-0.24790423,-1.4929246,-0.92696273,0.17263816,0.93797064,0.729337
81,-0.24042654,-1.5187721,-1.070615,0.17263816,0.93797064,0.729337
82,-0.23519224,-1.5368655,-1.1711718,0.17263816,0.93797064,0.729337
83,-0.23519224,-1.5368655,-1.1711718,0.17263816,0.93797064,0.729337
84,-0.1447809,-1.481058,-1.1711718,0.17263816,0.93797064,0.729337
85,-0.054369584,-1.4252506,-1.1711718,0.17263816,0.93797064,0.729337
86,-0.036287595,-1.4140892,-1.1711718,0.116115674,0.955865,0.89621556
87,-0.024159156,-1.4791232,-1.1828113,0.08785454,0.9648122,0.9796549
88,0.010493472,-1.6649346,-1.216067,0.08785454,0.9648122,0.9796549
89,0.03475,-1.7950026,-1.2393458,0.05902811,0.9704042,1.0338283
90,0.03475,-1.7950026,-1.2393458,-0.02745118,0.98718023,1.1963481
91,0.046531763,-1.6879702,-1.2797277,-0.02745118,0.98718023,1.1963481
92,0.060392883,-1.5620496,-1.3272357,-0.02745118,0.98718023,1.1963481
93,0.063165076,-1.5368655,-1.3367373,-0.02745118,0.98718023,1.1963481
94,0.05407211,-1.6037539,-1.3149216,-0.02745118,0.98718023,1.1963481
95,0.042706255,-1.6873646,-1.287652,-0.02745118,0.98718023,1.1963481
96,0.03475,-1.7458922,-1.2685633,-0.06950394,0.9889696,1.268081
97,0.04454909,-1.7408366,-1.2672265,-0.13258287,0.99165386,1.3756803
98,0.072546184,-1.7263923,-1.2634073,-0.13258287,0.99165386,1.3756803
99,0.100543275,-1.711948,-1.259588,-0.13258287,0.99165386,1.3756803
100,0.10458632,-1.7099521,-1.2572304,-0.22414917,0.9827066,1.4877629
101,0.07345896,-1.7278105,-1.2253569,-0.22414917,0.9827066,1.4877629
102,0.042331614,-1.7456689,-1.1934834,-0.22414917,0.9827066,1.4877629
103,0.013756841,-1.7559707,-1.1662223,-0.22414917,0.9827066,1.4877629
104,-0.05409991,-1.733981,-1.116727,-0.22414917,0.9827066,1.4877629
105,-0.12195666,-1.7119912,-1.0672319,-0.22414917,0.9827066,1.4877629
106,-0.18981306,-1.6900015,-1.0177367,-0.22414917,0.9827066,1.4877629
107,-0.20677733,-1.6845039,-1.0053629,-0.3003652,0.98050904,1.5922424
108,-0.20677733,-1.6845039,-1.0053629,-0.31464452,0.9742303,1.6132168
109,-0.20677733,-1.6845039,-1.0053629,-0.3289238,0.9679516,1.6341915
110,-0.29202238,-1.5982535,-0.9566671,-0.33606353,0.9648122,1.6446787
111,-0.29202238,-1.5982535,-0.9566671,-0.33606353,0.9648122,1.6446787
112,-0.29202238,-1.5982535,-0.9566671,-0.33606353,0.9648122,1.6446787
113,-0.31096554,-1.5245879,-0.9501744,-0.33606353,0.9648122,1.6446787
114,-0.3488522,-1.3772563,-0.93718886,-0.33962172,0.9624654,1.6495785
115,-0.3488522,-1.3772563,-0.93718886,-0.34406936,0.9595319,1.6557032
116,-0.3488522,-1.3772563,-0.93718886,-0.34851697,0.9565984,1.6618279
117,-0.54811245,-1.1930919,-0.7911017,-0.34781218,0.9506725,1.6623583
118,-0.54811245,-1.1930919,-0.7911017,-0.3405449,0.9299022,1.6583554
119,-0.54811245,-1.1930919,-0.7911017,-0.33327785,0.9091318,1.6543525
120,-0.61914974,-1.1622443,-0.78623205,-0.32928085,0.8977082,1.6521509
121,-0.69018734,-1.1313969,-0.7813625,-0.32928085,0.8977082,1.6521509
122,-0.69018734,-1.1313969,-0.7813625,-0.32928085,0.8977082,1.6521509
123,-0.70236516,-1.1220424,-0.75536823,-0.32928085,0.8977082,1.6521509
124,-0.81805474,-1.0331758,-0.5084229,-0.3285272,0.89691293,1.6509886
125,-0.81805474,-1.0331758,-0.5084229,-0.3134545,0.8810067,1.6277418
126,-0.81805474,-1.0331758,-0.5084229,-0.29838204,0.8651006,1.6044949
127,-0.5269684,-1.0245092,-0.35013318,-0.29536742,0.8619194,1.5998456
128,-0.40568233,-1.0208982,-0.2841791,-0.27214402,0.87067205,1.563297
129,-0.40568233,-1.0208982,-0.2841791,-0.24117959,0.88234234,1.5145652
130,-0.47307432,-1.0467459,-0.3073096,-0.22414917,0.888761,1.4877629
131,-0.66177243,-1.1191193,-0.37207493,-0.22414917,0.888761,1.4877629
132,-0.66177243,-1.1191193,-0.37207493,-0.22414917,0.888761,1.4877629
133,-0.668592,-1.1191193,-0.3716756,-0.22414917,0.888761,1.4877629
134,-0.804984,-1.1191193,-0.3636895,-0.22414917,0.888761,1.4877629
135,-0.83226216,-1.1191193,-0.36209226,-0.19023572,0.9030766,1.4354577
136,-0.83226216,-1.1191193,-0.36209226,-0.14784391,0.920971,1.3700762
137,-0.7749424,-1.1411343,-0.37093306,-0.13936555,0.9245498,1.3569999
138,-0.70439476,-1.1682298,-0.38181403,-0.13019978,0.92938614,1.3404399
139,-0.70439476,-1.1682298,-0.38181403,-0.084370874,0.95356774,1.2576401
140,-0.66021204,-1.1590215,-0.30454436,-0.054581936,0.96928585,1.2038202
141,-0.36566037,-1.0976334,0.21058688,-0.054581936,0.96928585,1.2038202
142,-0.29202238,-1.0822864,0.33936965,-0.054581936,0.96928585,1.2038202
143,-0.30623984,-1.0900124,0.34744623,-0.054581936,0.96928585,1.2038202
144,-0.5905929,-1.2445352,0.5089769,-0.054581936,0.96928585,1.2038202
145,-0.78963983,-1.352701,0.6220484,-0.03965994,0.9836014,1.1612289
146,-0.78963983,-1.352701,0.6220484,0.0100796465,1.0313197,1.0192574
147,-1.0085466,-1.445406,0.5117804,0.020027645,1.0408635,0.9908632
148,-1.4065596,-1.6139603,0.31129307,0.020027645,1.0408635,0.9908632
149,-1.4861618,-1.6476711,0.27119568,0.05455772,1.0885818,0.89847994
150,-1.4861618,-1.6476711,0.27119568,0.09124588,1.1392827,0.80032265
151,-0.9425258,-1.2329558,0.051927924,0.09124588,1.1392827,0.80032265
152,-0.51969725,-0.9103995,-0.11861364,0.09124588,1.1392827,0.80032265
153,-0.5091806,-0.9290962,-0.087257825,0.09124588,1.1392827,0.80032265
154,-0.40401456,-1.1160631,0.22630033,0.09124588,1.1392827,0.80032265
155,-0.29884815,-1.3030301,0.53985846,0.09124588,1.1392827,0.80032265
156,-0.27781492,-1.3404233,0.6025701,0.13924654,1.1888366,0.6876652
157,-0.3769867,-1.3032271,0.5487165,0.16924681,1.2198075,0.6172543
158,-0.77367485,-1.1544416,0.33330196,0.16924681,1.2198075,0.6172543
159,-1.0315222,-1.057731,0.19328249,0.18586448,1.2526886,0.55841094
160,-1.0097347,-1.0569474,0.17896907,0.21672563,1.3137531,0.44913033
161,-0.864486,-1.0517229,0.08354615,0.21672563,1.3137531,0.44913033
162,-0.7192372,-1.0464984,-0.011876738,0.21672563,1.3137531,0.44913033
163,-0.6840984,-1.0564266,-0.01808304,0.21672563,1.3137531,0.44913033
164,-0.623209,-1.166158,0.11069977,0.21672563,1.3137531,0.44913033
165,-0.56231993,-1.2758892,0.23948258,0.21672563,1.3137531,0.44913033
166,-0.51969725,-1.352701,0.32963055,0.23522383,1.3649964,0.37169144
167,-0.533905,-1.342879,0.31989136,0.25063908,1.4076988,0.30715898
168,-0.5597368,-1.3250207,0.30218387,0.25063908,1.4076988,0.30715898
169,-0.58556855,-1.3071622,0.2844763,0.25063908,1.4076988,0.30715898
170,-0.59228486,-1.3080552,0.27739328,0.26081312,1.439014,0.21002068
171,-0.6077837,-1.352701,0.24197821,0.26081312,1.439014,0.21002068
172,-0.6232829,-1.397347,0.20656314,0.26081312,1.439014,0.21002068
173,-0.63335717,-1.4263668,0.18354334,0.26081312,1.439014,0.21002068
174,-0.5977222,-1.3955722,0.22154199,0.26081312,1.439014,0.21002068
175,-0.55579835,-1.359343,0.2662463,0.26081312,1.439014,0.21002068
176,-0.51387453,-1.323114,0.31095052,0.26081312,1.439014,0.21002068
177,-0.50548977,-1.3158683,0.31989136,0.27667776,1.4855698,0.13871837
178,-0.50548977,-1.3158683,0.31989136,0.2824257,1.4901193,0.12858659
179,-0.50548977,-1.3158683,0.31989136,0.28817385,1.4946686,0.11845486
180,-0.57652736,-1.450922,0.20302163,0.29133523,1.4971708,0.11288237
181,-0.57652736,-1.450922,0.20302163,0.29133523,1.4971708,0.11288237
182,-0.57652736,-1.450922,0.20302163,0.29133523,1.4971708,0.11288237
183,-0.5694237,-1.4857599,0.17705058,0.29133523,1.4971708,0.11288237
184,-0.533905,-1.6599487,0.04719531,0.29305968,1.5028576,0.122380905
185,-0.533905,-1.6599487,0.04719531,0.29535893,1.5104401,0.13504562
186,-0.533905,-1.6599487,0.04719531,0.29765797,1.5180223,0.14771032
187,-0.86067706,-1.9177788,0.20302163,0.2977087,1.5206187,0.15294869
188,-0.86067706,-1.9177788,0.20302163,0.2965392,1.5237039,0.16067855
189,-0.86067706,-1.9177788,0.20302163,0.29536968,1.5267893,0.1684084
190,-0.9840456,-1.6883919,0.073166385,0.29472658,1.528486,0.17265978
191,-1.0457299,-1.5736984,0.008238741,0.29472658,1.528486,0.17265978
192,-1.0457299,-1.5736984,0.008238741,0.29472658,1.528486,0.17265978
193,-0.9256765,-1.6214788,-0.05133237,0.29472658,1.528486,0.17265978
194,0.03475,-2.0037222,-0.5279012,0.29076993,1.5337054,0.17826392
195,0.03475,-2.0037222,-0.5279012,0.27098715,1.5598012,0.20628458
196,0.03475,-2.0037222,-0.5279012,0.25120437,1.5858974,0.23430525
197,-0.08246163,-1.8840154,-0.5352056,0.24724774,1.5911164,0.23990938
198,-0.12153229,-1.8441131,-0.5376404,0.22069429,1.6154834,0.2806089
199,-0.12153229,-1.8441131,-0.5376404,0.1875024,1.6459419,0.33148333
200,-0.050401468,-1.7956488,-0.5196998,0.16924681,1.6626941,0.35946423
201,0.14876507,-1.6599487,-0.4694664,0.16924681,1.6626941,0.35946423
202,0.14876507,-1.6599487,-0.4694664,0.16924681,1.6626941,0.35946423
203,0.1527432,-1.6697708,-0.47492027,0.16924681,1.6626941,0.35946423
204,0.23230523,-1.8662128,-0.5839987,0.16924681,1.6626941,0.35946423
205,0.24821757,-1.9055012,-0.6058144,0.1321902,1.6836436,0.41632566
206,0.24821757,-1.9055012,-0.6058144,0.08586929,1.7098308,0.48740244
207,0.19612348,-1.9730282,-0.6818102,0.07428916,1.7163774,0.50517166
208,0.13455763,-2.0528328,-0.7716234,0.055041045,1.7282264,0.53485847
209,0.13455763,-2.0528328,-0.7716234,4.615905e-05,1.7620808,0.6196777
210,0.12922975,-2.089723,-0.7917103,-0.02745118,1.7790078,0.6620874
211,0.11147044,-2.2126913,-0.85866696,-0.02745118,1.7790078,0.6620874
212,0.10614273,-2.2495818,-0.87875396,-0.02745118,1.7790078,0.6620874
213,0.10375503,-2.237287,-0.8825414,-0.02745118,1.7790078,0.6620874
214,0.079878494,-2.1143403,-0.9204159,-0.02745118,1.7790078,0.6620874
215,0.063165076,-2.0282774,-0.94692796,-0.04911199,1.7859347,0.6917351
216,0.063165076,-2.0282774,-0.94692796,-0.12131488,1.8090243,0.7905606
217,0.04083891,-2.0862541,-0.89183223,-0.13936555,1.8147966,0.815267
218,0.00024619434,-2.1916664,-0.79165816,-0.13936555,1.8147966,0.815267
219,-0.007872349,-2.2127488,-0.7716234,-0.22377245,1.8519111,0.91046804
220,0.041196633,-2.0745335,-0.77454513,-0.28180203,1.877427,0.9759188
221,0.20476048,-1.6138155,-0.78428423,-0.28180203,1.877427,0.9759188
222,0.319255,-1.2913129,-0.7911017,-0.28180203,1.877427,0.9759188
223,0.25259036,-1.3732183,-0.7726892,-0.28180203,1.877427,0.9759188
224,-1.080704,-3.0113266,-0.40444133,-0.28180203,1.877427,0.9759188
225,-2.4139981,-4.649435,-0.036193404,-0.28180203,1.877427,0.9759188
226,-2.6806571,-4.9770565,0.037456166,-0.36319432,1.9067088,1.0655849
227,-1.6448547,-4.1477246,-0.18391807,-0.3937164,1.9176894,1.0992098
228,0.6569283,-2.3047652,-0.6758609,-0.3937164,1.9176894,1.0992098
229,2.1530871,-1.1068416,-0.9956237,-0.42495254,1.9374676,1.1377505
230,1.9183612,-1.2772917,-0.93921953,-0.47850004,1.9713726,1.2038202
231,0.7447316,-2.1295419,-0.6571988,-0.47850004,1.9713726,1.2038202
232,-0.4288978,-2.981792,-0.37517795,-0.47850004,1.9713726,1.2038202
233,-0.60494226,-3.1096294,-0.33287483,-0.47850004,1.9713726,1.2038202
234,-0.5195791,-2.6386802,-0.35568067,-0.47850004,1.9713726,1.2038202
235,-0.41915154,-2.0846221,-0.38251105,-0.47850004,1.9713726,1.2038202
236,-0.3488522,-1.6967816,-0.40129232,-0.50611526,1.9924625,1.2182308
237,-0.29229552,-1.7797087,-0.3692234,-0.54293555,2.0205822,1.237445
238,-0.16661382,-1.9639913,-0.29795906,-0.54293555,2.0205822,1.237445
239,-0.040932138,-2.1482735,-0.22669473,-0.54293555,2.0205822,1.237445
240,-0.025818637,-2.1830242,-0.21805543,-0.5632836,2.0742655,1.2150285
241,-0.050744344,-2.2304115,-0.23172443,-0.5632836,2.0742655,1.2150285
242,-0.075669706,-2.2777987,-0.24539338,-0.5632836,2.0742655,1.2150285
243,-0.086648665,-2.317676,-0.24994452,-0.5632836,2.0742655,1.2150285
244,-0.021961708,-2.384738,-0.19977318,-0.5632836,2.0742655,1.2150285
245,0.042725593,-2.4517999,-0.14960183,-0.5632836,2.0742655,1.2150285
246,0.10741272,-2.5188618,-0.09943047,-0.5632836,2.0742655,1.2150285
247,0.12035018,-2.532274,-0.0893962,-0.55035055,2.1728363,1.1413833
248,0.12035018,-2.532274,-0.0893962,-0.543453,2.1955836,1.1160538
249,0.12035018,-2.532274,-0.0893962,-0.5365553,2.2183306,1.0907245
250,0.33346245,-2.8760476,-0.25496167,-0.5327615,2.2308416,1.0767932
251,0.33346245,-2.8760476,-0.25496167,-0.5327615,2.2308416,1.0767932
252,0.33346245,-2.8760476,-0.25496167,-0.5327615,2.2308416,1.0767932
253,0.36187753,-2.7925599,-0.2043181,-0.5327615,2.2308416,1.0767932
254,0.40450004,-2.667328,-0.12835278,-0.5299719,2.2504678,1.0573294
255,0.40450004,-2.667328,-0.12835278,-0.52668995,2.2735574,1.0344307
256,0.40450004,-2.667328,-0.12835278,-0.523408,2.2966468,1.0115322
257,0.17718016,-3.121907,-0.16730936,-0.51973164,2.3094826,0.99715555
258,0.17718016,-3.121907,-0.16730936,-0.5102121,2.333028,0.96831554
259,0.17718016,-3.121907,-0.16730936,-0.5006925,2.3565733,0.93947554
260,0.3950283,-3.0564263,-0.4141967,-0.49545676,2.3695233,0.9236136
261,0.5039524,-3.023686,-0.5376404,-0.49545676,2.3695233,0.9236136
262,0.5039524,-3.023686,-0.5376404,-0.49545676,2.3695233,0.9236136
263,0.48343053,-3.053698,-0.51597077,-0.49545676,2.3695233,0.9236136
264,0.319255,-3.293794,-0.34261397,-0.49658722,2.377352,0.91800946
265,0.319255,-3.293794,-0.34261397,-0.50223947,2.416496,0.8899888
266,0.319255,-3.293794,-0.34261397,-0.50789165,2.45564,0.8619681
267,0.6072231,-3.0635884,-0.38662276,-0.5090221,2.4634688,0.856364
268,0.7032125,-2.9868531,-0.40129232,-0.5321121,2.4954503,0.8398298
269,0.7032125,-2.9868531,-0.40129232,-0.56097466,2.535427,0.8191621
270,0.78530014,-2.8994775,-0.42726338,-0.57684904,2.5574145,0.80779487
271,1.0726074,-2.593662,-0.5181621,-0.57684904,2.5574145,0.80779487
272,1.0726074,-2.593662,-0.5181621,-0.57684904,2.5574145,0.80779487
273,0.9993568,-2.6078289,-0.5444016,-0.57684904,2.5574145,0.80779487
274,0.26685116,-2.7494936,-0.80679667,-0.57684904,2.5574145,0.80779487
275,0.12035018,-2.7778265,-0.8592757,-0.60331804,2.5836015,0.8063368
276,0.12035018,-2.7778265,-0.8592757,-0.63640434,2.6163352,0.80451435
277,0.6520229,-2.794033,-0.29319757,-0.6446759,2.6245186,0.80405873
278,1.3286973,-2.8146596,0.42726547,-0.65538543,2.637233,0.802289
279,1.3286973,-2.8146596,0.42726547,-0.6910838,2.6796145,0.7963899
280,1.2373128,-2.8129056,0.36601317,-0.71250284,2.7050433,0.7928505
281,0.78038955,-2.804136,0.059751857,-0.71250284,2.7050433,0.7928505
282,0.689005,-2.8023818,-0.0015004047,-0.71250284,2.7050433,0.7928505
283,0.69295156,-2.7976072,-0.027498519,-0.71250284,2.7050433,0.7928505
284,0.73241675,-2.749861,-0.2874796,-0.71250284,2.7050433,0.7928505
285,0.7600424,-2.7164385,-0.4694664,-0.7260682,2.7175694,0.7861256
286,0.7600424,-2.7164385,-0.4694664,-0.77128613,2.7593234,0.76370907
287,0.7600424,-2.9382286,-0.26882643,-0.7803297,2.767674,0.75922567
288,0.7600424,-3.2794442,0.03985038,-0.7803297,2.767674,0.75922567
289,0.7600424,-3.3306267,0.08615191,-0.82356936,2.8247123,0.72066385
290,0.6811377,-3.2440236,0.113908455,-0.85154796,2.8616195,0.6957122
291,0.41812134,-2.9553459,0.20643033,-0.85154796,2.8616195,0.6957122
292,0.23401013,-2.7532713,0.27119568,-0.85154796,2.8616195,0.6957122
293,0.2292663,-2.762282,0.26600143,-0.85154796,2.8616195,0.6957122
294,0.13439189,-2.9424899,0.16211724,-0.85154796,2.8616195,0.6957122
295,0.03951747,-3.1226983,0.05823302,-0.85154796,2.8616195,0.6957122
296,0.02054255,-3.1587398,0.037456166,-0.87033075,2.8974082,0.65662694
297,0.06321825,-3.0315742,0.0008978492,-0.88207006,2.9197764,0.6321987
298,0.20547074,-2.6076894,-0.12096321,-0.88207006,2.9197764,0.6321987
299,0.30504754,-2.3109698,-0.20626594,-0.8874248,2.9339035,0.6074225
300,0.31200123,-2.3248913,-0.1941407,-0.89902675,2.9645123,0.5537408
301,0.45107687,-2.6033206,0.048364017,-0.89902675,2.9645123,0.5537408
302,0.5901525,-2.8817499,0.29086876,-0.89902675,2.9645123,0.5537408
303,0.6125365,-2.9349804,0.33671352,-0.89902675,2.9645123,0.5537408
304,0.5039137,-2.8858697,0.28359094,-0.89902675,2.9645123,0.5537408
305,0.39529088,-2.8367593,0.23046832,-0.89902675,2.9645123,0.5537408
306,0.319255,-2.8023818,0.19328249,-0.8854614,2.9779332,0.51824796
307,0.3463039,-2.768382,0.20339623,-0.871896,2.991354,0.48275512
308,0.40641263,-2.6928275,0.22587116,-0.871896,2.991354,0.48275512
309,0.46652114,-2.617273,0.2483461,-0.871896,2.991354,0.48275512
310,0.43142068,-2.5872905,0.24432907,-0.783721,2.9779332,0.38935292
311,0.21083713,-2.494044,0.20738748,-0.783721,2.9779332,0.38935292
312,-0.009746256,-2.4007976,0.17044589,-0.783721,2.9779332,0.38935292
313,-0.16131322,-2.3368473,0.14863601,-0.783721,2.9779332,0.38935292
314,-0.10448342,-2.3632915,0.22962074,-0.783721,2.9779332,0.38935292
315,-0.047653276,-2.3897357,0.31060547,-0.783721,2.9779332,0.38935292
316,0.0091765225,-2.4161797,0.3915902,-0.783721,2.9779332,0.38935292
317,0.02054255,-2.4214685,0.40778717,-0.65733695,2.9251447,0.2705453
318,0.02054255,-2.4214685,0.40778717,-0.62116265,2.8938296,0.24439268
319,0.02054255,-2.4214685,0.40778717,-0.58498824,2.8625143,0.21824005
320,-0.09666943,-2.1081588,0.35647407,-0.5632836,2.8437252,0.20254849
321,-0.13573974,-2.0037222,0.33936965,-0.5632836,2.8437252,0.20254849
322,-0.13573974,-2.0037222,0.33936965,-0.5632836,2.8437252,0.20254849
323,-0.2607657,-2.1560876,0.26535216,-0.5632836,2.8437252,0.20254849
324,-0.44830468,-2.3846357,0.1543259,-0.5344572,2.814286,0.18923116
325,-0.44830468,-2.3846357,0.1543259,-0.5005438,2.7796516,0.17356364
326,-0.44830468,-2.3846357,0.1543259,-0.4666303,2.7450173,0.1578962
327,-0.50548977,-1.2422024,0.017977888,-0.44494355,2.7231731,0.15240626
328,-0.50548977,-1.2422024,0.017977888,-0.40091556,2.679222,0.14716265
329,-0.50548977,-1.2422024,0.017977888,-0.3568877,2.6352708,0.14191897
330,-0.35431334,-1.5109674,0.011890911,-0.3326722,2.6110978,0.13903499
331,-0.26360747,-1.6722263,0.008238741,-0.3326722,2.6110978,0.13903499
332,-0.26360747,-1.6722263,0.008238741,-0.3326722,2.6110978,0.13903499
333,-0.2736362,-1.6823373,0.0070929527,-0.3326722,2.6110978,0.13903499
334,-0.3488522,-1.7581698,-0.0015004047,-0.32181987,2.5999138,0.13641974
335,-0.3488522,-1.7581698,-0.0015004047,-0.27841067,2.5551777,0.12595868
336,-0.3488522,-1.7581698,-0.0015004047,-0.23500152,2.5104418,0.11549762
337,-0.6533314,-1.3166627,0.028289914,-0.22414917,2.4992578,0.11288237
338,-0.74701715,-1.1808143,0.037456166,-0.19066875,2.4596615,0.106523044
339,-0.74701715,-1.1808143,0.037456166,-0.14881802,2.4101663,0.09857394
340,-0.582416,-1.4329902,-0.0036148299,-0.12580018,2.382944,0.09420192
341,-0.12153229,-2.1390831,-0.11861364,-0.12580018,2.382944,0.09420192
342,-0.12153229,-2.1390831,-0.11861364,-0.12580018,2.382944,0.09420192
343,-0.17523131,-2.0271294,-0.09334596,-0.12580018,2.382944,0.09420192
