,x-acc,y-acc,z-acc,x-mag,y-mag,z-mag
185,-1.7836453,1.344567,-0.9285468,0.8916528,-1.2685038,1.1027905
186,-1.7379484,1.3665794,-0.9506971,0.8941627,-1.2691927,1.104289
187,-1.7379484,1.3665794,-0.9506971,0.8991824,-1.2705705,1.1072862
188,-1.7681304,1.3610408,-0.94902503,0.90119046,-1.2711216,1.1084851
189,-1.8352014,1.3487327,-0.9453096,0.90119046,-1.2711216,1.1084851
190,-1.8419085,1.347502,-0.94493806,0.90119046,-1.2711216,1.1084851
191,-1.8522221,1.347502,-0.94173855,0.90119046,-1.2711216,1.1084851
192,-1.8934761,1.347502,-0.9289406,0.90119046,-1.2711216,1.1084851
193,-1.9161657,1.347502,-0.92190176,0.9067285,-1.2711216,1.1084851
194,-1.9161657,1.347502,-0.92190176,0.919035,-1.2711216,1.1084851
195,-1.8852253,1.331604,-0.9147029,0.9202656,-1.2711216,1.1084851
196,-1.8439713,1.3104067,-0.9051045,0.9202656,-1.2711216,1.1084851
197,-1.8419085,1.3093468,-0.9046245,0.90684235,-1.2692794,1.1098208
198,-1.8419085,1.3113035,-0.9105313,0.90119046,-1.2685038,1.1103833
199,-1.8419085,1.3161951,-0.9252981,0.90119046,-1.2685038,1.1103833
200,-1.8419085,1.3188856,-0.9334199,0.90119046,-1.2685038,1.1103833
201,-1.8370657,1.3199224,-0.93404585,0.90119046,-1.2685038,1.1103833
202,-1.8176942,1.3240697,-0.9365498,0.90119046,-1.2685038,1.1103833
203,-1.7983227,1.328217,-0.9390537,0.90119046,-1.2685038,1.1103833
204,-1.7973543,1.3284243,-0.93917894,0.88471645,-1.2594602,1.1103833
205,-1.801742,1.345334,-0.9476866,0.88211524,-1.2580323,1.1103833
206,-1.8084927,1.3713489,-0.96077543,0.88211524,-1.2580323,1.1103833
207,-1.8122057,1.385657,-0.9679743,0.88211524,-1.2569613,1.1119363
208,-1.8128965,1.384326,-0.96636707,0.88211524,-1.2554145,1.1141797
209,-1.819804,1.3710161,-0.95029527,0.88211524,-1.2554145,1.1141797
210,-1.8267117,1.3577062,-0.9342235,0.88211524,-1.2554145,1.1141797
211,-1.826232,1.3575706,-0.93246007,0.88211524,-1.2554145,1.1141797
212,-1.8207315,1.3611034,-0.9260611,0.88211524,-1.2554145,1.1141797
213,-1.8152307,1.3646364,-0.9196621,0.88211524,-1.2554145,1.1141797
214,-1.8122057,1.3665794,-0.91614264,0.8720165,-1.2498707,1.1141797
215,-1.8188063,1.3665794,-0.91614264,0.86304003,-1.244943,1.1141797
216,-1.8518095,1.3665794,-0.91614264,0.86304003,-1.244943,1.1141797
217,-1.8848127,1.3665794,-0.91614264,0.86304003,-1.244943,1.1141797
218,-1.8856379,1.3634,-0.9177424,0.83442724,-1.244943,1.1141797
219,-1.8801371,1.3422027,-0.9284073,0.83442724,-1.244943,1.1141797
220,-1.8746367,1.3210053,-0.93907225,0.83442724,-1.244943,1.1141797
221,-1.8706533,1.3099623,-0.9453096,0.83442724,-1.244943,1.1141797
222,-1.85149,1.3222703,-0.9527406,0.83442724,-1.244943,1.1141797
223,-1.8323269,1.3345784,-0.9601717,0.83442724,-1.244943,1.1141797
224,-1.8131636,1.3468865,-0.9676027,0.83442724,-1.244943,1.1141797
225,-1.8122057,1.347502,-0.9679743,0.8248896,-1.2475609,1.1141797
226,-1.8122057,1.347502,-0.9679743,0.8352943,-1.244705,1.1141797
227,-1.8122057,1.347502,-0.9679743,0.8483002,-1.2411352,1.1141797
228,-1.9310172,1.3379631,-0.92190176,0.85350245,-1.2397072,1.1141797
229,-1.9310172,1.3379631,-0.92190176,0.85350245,-1.2397072,1.1141797
230,-1.9310172,1.3379631,-0.92190176,0.85350245,-1.2397072,1.1141797
231,-1.8461517,1.2902693,-0.8601974,0.85350245,-1.2397072,1.1141797
232,-1.8122057,1.2711918,-0.83551574,0.85350245,-1.2421032,1.111284
233,-1.8122057,1.2711918,-0.83551574,0.85350245,-1.2447654,1.1080668
234,-1.8122057,1.2711918,-0.83551574,0.85350245,-1.2474277,1.1048495
235,-2.005274,1.3665794,-0.87582916,0.8580203,-1.2479742,1.1049883
236,-2.005274,1.3665794,-0.87582916,0.86805975,-1.2488928,1.1056545
237,-2.005274,1.3665794,-0.87582916,0.87809944,-1.2498113,1.1063204
238,-1.9785415,1.3064852,-0.93802714,0.88211524,-1.2501787,1.1065868
239,-1.9755713,1.299808,-0.94493806,0.88211524,-1.2501787,1.1065868
240,-1.9755713,1.299808,-0.94493806,0.88211524,-1.2501787,1.1065868
241,-1.9523659,1.3057698,-0.9431383,0.88211524,-1.2501787,1.1065868
242,-1.9013144,1.3188856,-0.93917894,0.8837985,-1.2511027,1.1065868
243,-1.9013144,1.3188856,-0.93917894,0.8875386,-1.253156,1.1065868
244,-1.9013144,1.3188856,-0.93917894,0.8912788,-1.2552091,1.1065868
245,-1.8567598,1.3906052,-0.9434982,0.8916528,-1.2554145,1.1065868
246,-1.8419085,1.4145117,-0.94493806,0.8949043,-1.2563069,1.1046456
247,-1.8419085,1.4145117,-0.94493806,0.8992394,-1.2574968,1.1020571
248,-1.8823375,1.3699048,-0.9315002,0.90119046,-1.2580323,1.1008922
249,-1.9458685,1.299808,-0.9103836,0.90119046,-1.2580323,1.1008922
250,-1.9458685,1.299808,-0.9103836,0.90119046,-1.2580323,1.1008922
251,-1.9197301,1.2967557,-0.9131479,0.90119046,-1.2580323,1.1008922
252,-1.7890375,1.2814935,-0.92696977,0.90119046,-1.2580323,1.1008922
253,-1.7825029,1.2807305,-0.9276608,0.90119046,-1.2627693,1.1034683
254,-1.7825029,1.2807305,-0.9276608,0.90119046,-1.2677559,1.1061801
255,-1.7905473,1.296231,-0.9214218,0.90119046,-1.2685038,1.1065868
256,-1.7973543,1.3093468,-0.91614264,0.8989315,-1.2672637,1.107486
257,-1.7973543,1.3093468,-0.91614264,0.8939118,-1.2645081,1.1094841
258,-1.8250769,1.3227011,-0.9147989,0.8916528,-1.263268,1.1103833
259,-1.9042846,1.360856,-0.9109595,0.8916528,-1.263268,1.1103833
260,-1.9161657,1.3665794,-0.9103836,0.8916528,-1.263268,1.1103833
261,-1.913545,1.3606879,-0.90885913,0.8916528,-1.263268,1.1103833
262,-1.8960724,1.3214105,-0.89869606,0.8916528,-1.263268,1.1103833
263,-1.8864626,1.299808,-0.8931064,0.8862879,-1.2669494,1.1103833
264,-1.8864626,1.299808,-0.8931064,0.8743659,-1.2751303,1.1103833
265,-1.8694272,1.3143967,-0.90191436,0.8725776,-1.2763574,1.1103833
266,-1.843219,1.336841,-0.9154651,0.8725776,-1.2763574,1.1103833
267,-1.8419085,1.3379631,-0.91614264,0.84758246,-1.2746422,1.1128706
268,-1.844574,1.3294027,-0.91821,0.83442724,-1.2737395,1.1141797
269,-1.8521903,1.3049444,-0.92411673,0.83442724,-1.2737395,1.1141797
270,-1.8567598,1.2902693,-0.9276608,0.83442724,-1.2737395,1.1141797
271,-1.8527097,1.2902693,-0.92923146,0.83442724,-1.2737395,1.1141797
272,-1.8257067,1.2902693,-0.93970245,0.83442724,-1.2737395,1.1141797
273,-1.7987043,1.2902693,-0.95017356,0.83442724,-1.2737395,1.1141797
274,-1.7973543,1.2902693,-0.9506971,0.82048756,-1.2718264,1.1197283
275,-1.8000898,1.3025693,-0.9485754,0.815352,-1.2711216,1.1217725
276,-1.8079065,1.3377122,-0.9425131,0.815352,-1.2711216,1.1217725
277,-1.8122057,1.3570408,-0.93917894,0.8075486,-1.2700506,1.1202195
278,-1.8122057,1.357722,-0.9393161,0.7962768,-1.2685038,1.1179761
279,-1.8122057,1.3713489,-0.94205844,0.7962768,-1.2685038,1.1179761
280,-1.8122057,1.3849756,-0.94480085,0.7962768,-1.2685038,1.1179761
281,-1.8122057,1.385657,-0.94493806,0.7962768,-1.2685038,1.1179761
282,-1.7896315,1.385657,-0.9383727,0.7962768,-1.2685038,1.1179761
283,-1.7658691,1.385657,-0.9314618,0.7962768,-1.2685038,1.1179761
284,-1.7527997,1.385657,-0.9276608,0.7962768,-1.2655586,1.1201116
285,-1.774016,1.393867,-0.9342426,0.7962768,-1.263268,1.1217725
286,-1.8346343,1.4173247,-0.9530477,0.7962768,-1.263268,1.1217725
287,-1.8952523,1.4407823,-0.97185284,0.7962768,-1.263268,1.1217725
288,-1.9013144,1.4431281,-0.97373337,0.767664,-1.2554145,1.1312636
289,-1.8507563,1.417069,-0.954128,0.767664,-1.2554145,1.1312636
290,-1.7875587,1.384495,-0.92962134,0.767664,-1.2554145,1.1312636
291,-1.7473993,1.3648452,-0.91509557,0.767664,-1.2554145,1.1312636
292,-1.7203968,1.3561735,-0.9098601,0.767664,-1.2554145,1.1312636
293,-1.6933942,1.347502,-0.9046245,0.767664,-1.2554145,1.1312636
294,-1.6663916,1.3388302,-0.899389,0.767664,-1.2554145,1.1312636
295,-1.6636914,1.3379631,-0.8988655,0.74535567,-1.2462741,1.1331618
296,-1.6636914,1.3379631,-0.8988655,0.7388897,-1.2489363,1.1331618
297,-1.6636914,1.3379631,-0.8988655,0.73242337,-1.2515985,1.1331618
298,-1.7676511,1.4335893,-0.9910106,0.7295136,-1.2527965,1.1331618
299,-1.7676511,1.4335893,-0.9910106,0.7295136,-1.2527965,1.1331618
300,-1.7676511,1.4335893,-0.9910106,0.7295136,-1.2527965,1.1331618
301,-1.7914135,1.4183273,-0.9679743,0.7295136,-1.2527965,1.1331618
302,-1.7973543,1.4145117,-0.9622152,0.726543,-1.249535,1.1355268
303,-1.7973543,1.4145117,-0.9622152,0.7234158,-1.2461017,1.1380162
304,-1.7973543,1.4145117,-0.9622152,0.72028863,-1.2426685,1.1405057
305,-1.6785429,1.4145117,-0.9564561,0.71701616,-1.2431376,1.1407546
306,-1.6785429,1.4145117,-0.9564561,0.71043843,-1.244943,1.1407546
307,-1.6785429,1.4145117,-0.9564561,0.70386064,-1.2467483,1.1407546
308,-1.7045325,1.4395511,-0.99173045,0.7009008,-1.2475609,1.1407546
309,-1.7082456,1.4431281,-0.99676967,0.7009008,-1.2475609,1.1407546
310,-1.7082456,1.4431281,-0.99676967,0.7009008,-1.2475609,1.1407546
311,-1.732008,1.4374049,-1.0002251,0.7009008,-1.2475609,1.1407546
312,-1.827057,1.4145117,-1.0140468,0.69758326,-1.2477885,1.141745
313,-1.827057,1.4145117,-1.0140468,0.68099636,-1.2489266,1.1466968
314,-1.827057,1.4145117,-1.0140468,0.66440916,-1.250065,1.1516486
315,-1.6768925,1.3920691,-0.97821265,0.6627504,-1.2501787,1.1521438
316,-1.6339883,1.385657,-0.9679743,0.64240354,-1.2520403,1.1541686
317,-1.6339883,1.385657,-0.9679743,0.61697,-1.2543674,1.1566997
318,-1.677761,1.3776244,-0.9800986,0.6055248,-1.2554145,1.1578385
319,-1.7379484,1.3665794,-0.99676967,0.6055248,-1.2554145,1.1578385
320,-1.7379484,1.3665794,-0.99676967,0.6055248,-1.2554145,1.1578385
321,-1.7260672,1.371158,-0.99676967,0.6055248,-1.2554145,1.1578385
322,-1.6666616,1.3940512,-0.99676967,0.6055248,-1.2554145,1.1578385
323,-1.6636914,1.3951958,-0.99676967,0.5790056,-1.260267,1.161357
324,-1.6636914,1.3951958,-0.99676967,0.5510908,-1.265375,1.1650609
325,-1.6285167,1.3771223,-0.99676967,0.5482992,-1.265886,1.1654313
326,-1.5894341,1.3570408,-0.99676967,0.5357496,-1.2700194,1.1644323
327,-1.5894341,1.3570408,-0.99676967,0.5106509,-1.2782863,1.1624342
328,-1.6448793,1.3799974,-1.0029126,0.5006112,-1.2815931,1.1616349
329,-1.7834929,1.4373889,-1.0182701,0.5006112,-1.2815931,1.1616349
330,-1.7973543,1.4431281,-1.0198059,0.5006112,-1.2815931,1.1616349
331,-1.7871703,1.4387676,-1.0151987,0.5006112,-1.2815931,1.1616349
332,-1.7362512,1.4169647,-0.9921624,0.5006112,-1.2815931,1.1616349
333,-1.7082456,1.4049729,-0.9794924,0.481834,-1.2860107,1.1627027
334,-1.7082456,1.4049729,-0.9794924,0.440107,-1.2958277,1.1650754
335,-1.7082456,1.4012346,-0.9750885,0.43384796,-1.2973003,1.1654313
336,-1.7082456,1.3954834,-0.96831304,0.43384796,-1.2973003,1.1654313
337,-1.7082456,1.3951958,-0.9679743,0.42737612,-1.3008531,1.1705836
338,-1.6945665,1.4075397,-0.97009605,0.42431036,-1.302536,1.1730242
339,-1.655484,1.442808,-0.9761582,0.42431036,-1.302536,1.1730242
340,-1.6339883,1.4622056,-0.9794924,0.42431036,-1.302536,1.1730242
341,-1.6451269,1.4569864,-0.98106307,0.42431036,-1.302536,1.1730242
342,-1.7193843,1.4221915,-0.9915341,0.42431036,-1.302536,1.1730242
343,-1.7936412,1.3873968,-1.0020051,0.42431036,-1.302536,1.1730242
