,x-acc,y-acc,z-acc,x-gyro,y-gyro,z-gyro,x-mag,y-mag,z-mag
39,-1.285256,-1.3601534,1.9286317,1.836724,-0.8824179,0.30885616,0.7812042,-1.1016988,-0.9130899
40,-1.285256,-1.3601534,1.9286317,1.8552368,-0.8873914,0.3217843,0.7812042,-1.0981588,-0.91615224
41,-1.5466223,-0.5558495,1.0142308,1.2839884,-1.5583878,0.7063752,0.7812042,-1.0981588,-0.91615224
42,-1.5466223,-0.5558495,1.0142308,0.36860895,-2.380913,0.7913858,0.7812042,-1.0981588,-0.91615224
43,-1.5466223,-0.5558495,1.0142308,0.26569474,-2.4817011,0.7903159,0.7887772,-1.0981588,-0.91921455
44,-0.7771786,-1.1968337,1.030116,-0.23252305,-3.0446112,0.53783613,0.7887772,-1.0981588,-0.91921455
45,-0.7771786,-1.1968337,1.030116,-0.29420266,-3.1012042,0.43238416,0.7887772,-1.0981588,-0.91921455
46,-0.7771786,-1.1968337,1.030116,-0.29962978,-3.1062546,0.42253417,0.7887772,-1.0946189,-0.92227685
47,0.20876236,-1.4497002,1.0230346,-0.18417054,-2.095438,0.24778214,0.7887772,-1.0946189,-0.92227685
48,0.20876236,-1.4497002,1.0230346,0.34118444,-0.4645095,0.13555297,0.7887772,-1.0946189,-0.92227685
49,0.20876236,-1.4497002,1.0230346,0.40378472,-0.2819004,0.12295924,0.7812042,-1.0946189,-0.9253392
50,0.18785584,-1.4815903,0.7819823,0.64975363,0.48537844,-0.10091954,0.7812042,-1.0946189,-0.9253392
51,0.18785584,-1.4815903,0.7819823,0.58165675,0.7090554,-0.2021004,0.7812042,-1.0946189,-0.9253392
52,0.18785584,-1.4815903,0.7819823,0.5768494,0.71939534,-0.20648405,0.7812042,-1.0946189,-0.9314639
53,-0.31924915,-1.2177507,1.0444701,0.5917392,1.3045709,-0.25548732,0.7812042,-1.0946189,-0.9314639
54,-0.31924915,-1.2177507,1.0444701,0.6468994,1.4033971,-0.342091,0.7812042,-1.0946189,-0.9314639
55,-0.31924915,-1.2177507,1.0444701,0.6525275,1.4118803,-0.35092196,0.7812042,-1.0946189,-0.9314639
56,-0.7345321,-1.1821377,1.1834172,0.8306081,1.722487,-0.60449886,0.7812042,-1.0946189,-0.9314639
57,-0.7345321,-1.1821377,1.1834172,0.75029784,1.5301301,-0.61199635,0.7812042,-1.0946189,-0.9314639
58,-0.7345321,-1.1821377,1.1834172,0.73725086,1.5051126,-0.6068089,0.7812042,-1.0946189,-0.9314639
59,-0.9560302,-1.1145859,0.9812643,0.16985878,1.1272316,-0.100448266,0.7812042,-1.0946189,-0.9314639
60,-0.9560302,-1.1145859,0.9812643,0.032268498,0.8931058,-0.013944729,0.7812042,-1.0946189,-0.9314639
61,-0.9560302,-1.1145859,0.9812643,0.020871557,0.869815,-0.007659007,0.7887772,-1.0910791,-0.9253392
62,-0.6804946,-1.2101089,0.9983457,-0.0056610084,0.6779202,-0.22030373,0.7887772,-1.0910791,-0.9253392
63,-0.6804946,-1.2101089,0.9983457,-0.09260792,0.6074904,-0.26192993,0.7887772,-1.0910791,-0.9253392
64,-0.6804946,-1.2101089,0.9983457,-0.102746084,0.6008619,-0.26087114,0.7887772,-1.0910791,-0.92227685
65,-0.8379534,-1.3286064,1.0192069,-0.264052,0.53911954,-0.08978101,0.7887772,-1.0910791,-0.92227685
66,-0.8379534,-1.3286064,1.0192069,-0.30530098,0.4864875,-0.019907784,0.7887772,-1.0910791,-0.92227685
67,-0.8379534,-1.3286064,1.0192069,-0.30897647,0.4802489,-0.013454356,0.7963501,-1.0875392,-0.91921455
68,-0.55373573,-1.2782487,0.81564254,-0.2776198,-0.39412594,-0.15691152,0.7963501,-1.0875392,-0.91921455
69,-0.55373573,-1.2782487,0.81564254,-0.25954527,-0.40473884,-0.3043011,0.7963501,-1.0875392,-0.91921455
70,-0.55373573,-1.2782487,0.81564254,-0.25741887,-0.3962748,-0.31837887,0.7963501,-1.0875392,-0.91615224
71,-0.1895731,-1.3339459,0.8949008,-0.10075613,0.301201,-0.26443756,0.7963501,-1.0875392,-0.91615224
72,-0.1895731,-1.3339459,0.8949008,0.06319354,0.87278837,-0.1351332,0.7963501,-1.0875392,-0.91615224
73,-0.1895731,-1.3339459,0.8949008,0.07966531,0.9311612,-0.12222859,0.7963501,-1.0875392,-0.9130899
74,-0.94234717,-0.98947513,0.7565756,0.017624564,1.0585728,0.043950457,0.7963501,-1.0875392,-0.9130899
75,-0.94234717,-0.98947513,0.7565756,-0.12023344,0.90465546,0.10869376,0.7963501,-1.0875392,-0.9130899
76,-0.94234717,-0.98947513,0.7565756,-0.13410275,0.89095694,0.11493491,0.7887772,-1.0875392,-0.91002756
77,-1.2720591,-1.174447,0.8468865,-0.12811568,0.62804437,0.13076067,0.7887772,-1.0875392,-0.91002756
78,-1.2720591,-1.174447,0.8468865,-0.22848861,-0.16125442,0.1659255,0.7887772,-1.0875392,-0.91002756
79,-1.2720591,-1.174447,0.8468865,-0.23902698,-0.24169607,0.16932203,0.7963501,-1.0875392,-0.9039029
80,-0.86365247,-1.1481414,0.9204271,-0.38603288,-0.8774394,0.20957103,0.7963501,-1.0875392,-0.9039029
81,-0.86365247,-1.1481414,0.9204271,-0.345678,-1.0745494,0.07371904,0.7963501,-1.0875392,-0.9039029
82,-0.86365247,-1.1481414,0.9204271,-0.3346045,-1.1161402,0.04405334,0.7887772,-1.0875392,-0.90084064
83,-0.33154303,-1.220151,0.9852117,-0.11076615,-0.8671507,0.10985284,0.7887772,-1.0875392,-0.90084064
84,-0.33154303,-1.220151,0.9852117,-0.12929873,0.02737255,0.19057164,0.7887772,-1.0875392,-0.90084064
85,-0.33154303,-1.220151,0.9852117,-0.1319922,0.07577949,0.19384082,0.7887772,-1.0875392,-0.8977782
86,-1.0561175,-1.1429979,1.0725561,0.0005778557,0.50754946,0.3237389,0.7887772,-1.0875392,-0.8977782
87,-1.0561175,-1.1429979,1.0725561,-0.018143374,-0.21022579,0.22299588,0.7887772,-1.0875392,-0.8977782
88,-1.0561175,-1.1429979,1.0725561,-0.021640848,-0.2947242,0.20988947,0.7887772,-1.0875392,-0.8947159
89,-0.7210575,-1.2206409,1.0974604,0.035214648,-0.17069484,-0.00536634,0.7887772,-1.0875392,-0.8947159
90,-0.7210575,-1.2206409,1.0974604,0.051203102,0.077235155,0.05613441,0.7887772,-1.0875392,-0.8947159
91,-0.7210575,-1.2206409,1.0974604,0.051926717,0.096921414,0.06322257,0.7812042,-1.0875392,-0.89165354
92,-0.6859817,-1.2350428,0.8821975,-0.033755925,-0.07312777,-0.034974143,0.7812042,-1.0875392,-0.89165354
93,-0.6859817,-1.2350428,0.8821975,-0.035788458,-0.3118137,-0.18172522,0.7812042,-1.0875392,-0.89165354
94,-0.6859817,-1.2350428,0.8821975,-0.030686041,-0.3519114,-0.19845971,0.7812042,-1.0910791,-0.88859123
95,-0.38113526,-1.4094337,0.9073649,0.045422792,-0.38835275,0.060101997,0.7812042,-1.0910791,-0.88859123
96,-0.38113526,-1.4094337,0.9073649,0.0583488,0.078066975,0.08007366,0.7812042,-1.0910791,-0.88859123
97,-0.38113526,-1.4094337,0.9073649,0.05946438,0.124648534,0.07927123,0.7736313,-1.0910791,-0.885529
98,-0.6506976,-1.2305851,0.8442789,0.15391125,-0.31644377,-0.11810497,0.7736313,-1.0910791,-0.885529
99,-0.6506976,-1.2305851,0.8442789,0.16402681,-0.5349797,-0.12744442,0.7736313,-1.0910791,-0.885529
100,-0.6506976,-1.2305851,0.8442789,0.16438861,-0.5446149,-0.12757815,0.7736313,-1.0946189,-0.88246655
101,-0.67910546,-1.2815797,1.0267668,0.18969001,-0.2650042,0.005454827,0.7736313,-1.0946189,-0.88246655
102,-0.67910546,-1.2815797,1.0267668,0.32023728,-0.48992312,0.05751638,0.7736313,-1.0946189,-0.88246655
103,-0.67910546,-1.2815797,1.0267668,0.32659906,-0.5019844,0.060101997,0.7736313,-1.0981588,-0.8794043
104,-1.0851506,-1.1287428,0.7112168,0.08326185,-1.3734826,-0.0060987193,0.7736313,-1.0981588,-0.8794043
105,-1.0851506,-1.1287428,0.7112168,-0.0379698,-1.9966589,-0.27504277,0.7736313,-1.0981588,-0.8794043
106,-1.0851506,-1.1287428,0.7112168,-0.047268894,-2.0519307,-0.3045592,0.7660584,-1.1016988,-0.8763419
107,-0.32195798,-1.3344848,0.9774366,0.004370933,-1.8483254,-0.7565154,0.7660584,-1.1016988,-0.8763419
108,-0.32195798,-1.3344848,0.9774366,0.19815734,-1.0839652,-0.72487056,0.7660584,-1.1016988,-0.8763419
109,-0.32195798,-1.3344848,0.9774366,0.23072003,-0.96364105,-0.7022093,0.75848556,-1.1016988,-0.8732796
110,-0.773289,-1.1950212,0.89478123,0.43432966,0.0035823227,-0.18484579,0.75848556,-1.1016988,-0.8732796
111,-0.773289,-1.1950212,0.89478123,0.3004283,-0.1286734,-0.45091406,0.75848556,-1.1016988,-0.8732796
112,-0.773289,-1.1950212,0.89478123,0.29343337,-0.13598643,-0.46549156,0.7509126,-1.1016988,-0.8702173
113,-0.49462786,-1.2954917,1.0349246,0.39688554,-0.078941934,-0.9250811,0.7509126,-1.1016988,-0.8702173
114,-0.49462786,-1.2954917,1.0349246,0.43079108,-0.17034824,-0.94555026,0.7509126,-1.1016988,-0.8702173
115,-0.49462786,-1.2954917,1.0349246,0.42790523,-0.18242936,-0.938927,0.74333966,-1.1052387,-0.8702173
116,-0.3704389,-0.89777297,1.106025,0.11742899,0.08894987,-1.0986891,0.74333966,-1.1052387,-0.8702173
117,-0.3704389,-0.89777297,1.106025,-0.04171483,-0.019076463,-0.98667413,0.74333966,-1.1052387,-0.8702173
118,-0.3704389,-0.89777297,1.106025,-0.049379434,-0.025771104,-0.97994024,0.7357667,-1.1087786,-0.8671549
119,-0.46712297,-1.4499452,1.0742068,0.108343884,-0.4749097,-0.77925336,0.7357667,-1.1087786,-0.8671549
120,-0.46712297,-1.4499452,1.0742068,0.087202966,-0.08777203,-0.84199107,0.7357667,-1.1087786,-0.8671549
121,-0.46712297,-1.4499452,1.0742068,0.08147435,-0.036515363,-0.8519968,0.7357667,-1.1087786,-0.8671549
122,-0.6872319,-1.2466525,1.1846373,0.1648624,0.59170204,-0.43829802,0.7357667,-1.1087786,-0.8671549
123,-0.6872319,-1.2466525,1.1846373,0.18458955,0.037516057,-0.08241901,0.7357667,-1.1087786,-0.8671549
124,-0.6872319,-1.2466525,1.1846373,0.18458955,-0.023691569,-0.04867224,0.7281939,-1.1123184,-0.86409265
125,-0.603328,-1.2128521,1.0637763,-0.37521508,-0.33556837,-0.08032376,0.7281939,-1.1123184,-0.86409265
126,-0.603328,-1.2128521,1.0637763,-0.5072528,-0.077280834,0.1684092,0.7281939,-1.1123184,-0.86409265
127,-0.603328,-1.2128521,1.0637763,-0.5188249,-0.0510721,0.19384082,0.7281939,-1.1123184,-0.86409265
128,-0.24833363,-1.4226109,1.1920536,-0.36518586,-0.117567696,0.2178501,0.7281939,-1.1123184,-0.86409265
129,-0.24833363,-1.4226109,1.1920536,-0.24988121,0.44780815,0.06438164,0.7281939,-1.1123184,-0.86409265
130,-0.24833363,-1.4226109,1.1920536,-0.23902698,0.5100556,0.049402893,0.72062093,-1.1123184,-0.8671549
131,-0.53484344,-1.2096679,1.2251157,0.118814744,1.3795408,0.5630286,0.72062093,-1.1123184,-0.8671549
132,-0.53484344,-1.2096679,1.2251157,0.0416755,1.1270471,0.94604063,0.72062093,-1.1123184,-0.8671549
133,-0.53484344,-1.2096679,1.2251157,0.02810771,1.08574,1.0025148,0.7281939,-1.1123184,-0.8671549
134,-0.72654456,-1.2588011,1.0623169,-0.14736903,0.9198393,0.9867634,0.7281939,-1.1123184,-0.8671549
135,-0.72654456,-1.2588011,1.0623169,-0.28292632,1.0154864,0.7662875,0.7281939,-1.1123184,-0.8671549
136,-0.72654456,-1.2588011,1.0623169,-0.2960117,1.0243938,0.74395317,0.7281939,-1.1123184,-0.86409265
137,-0.86087424,-1.2134889,0.9496615,-0.215811,0.4928861,0.41378972,0.7281939,-1.1123184,-0.86409265
138,-0.86087424,-1.2134889,0.9496615,-0.08030765,0.30093464,0.24041477,0.7281939,-1.1123184,-0.86409265
139,-0.86087424,-1.2134889,0.9496615,-0.06596229,0.28754538,0.22638394,0.74333966,-1.1123184,-0.86409265
140,-0.6950806,-1.2906421,1.0553792,0.2020769,0.5461275,0.2805653,0.74333966,-1.1123184,-0.86409265
141,-0.6950806,-1.2906421,1.0553792,0.1049617,0.5354259,0.05074028,0.74333966,-1.1123184,-0.86409265
142,-0.6950806,-1.2906421,1.0553792,0.09263009,0.53119755,0.024884107,0.7509126,-1.1087786,-0.86409265
143,-0.89067125,-1.0488954,0.8360492,-0.25373524,0.30217746,-0.5061559,0.7509126,-1.1087786,-0.86409265
144,-0.89067125,-1.0488954,0.8360492,-0.37491593,0.4122481,-0.6135404,0.7509126,-1.1087786,-0.86409265
145,-0.89067125,-1.0488954,0.8360492,-0.37711692,0.42514125,-0.6121585,0.7660584,-1.1052387,-0.8671549
146,-1.1777368,-1.1920819,1.1310967,-0.094976485,0.35784963,-0.2641632,0.7660584,-1.1052387,-0.8671549
147,-1.1777368,-1.1920819,1.1310967,-0.054347113,0.2532496,-0.30689433,0.7660584,-1.1052387,-0.8671549
148,-1.1777368,-1.1920819,1.1310967,-0.051188476,0.24318197,-0.31258354,0.7736313,-1.1016988,-0.8671549
149,-0.84927493,-1.3304679,1.015403,-0.12664045,0.2333475,-0.33314586,0.7736313,-1.1016988,-0.8671549
150,-0.84927493,-1.3304679,1.015403,-0.009198683,0.075687066,-0.14740121,0.7736313,-1.1016988,-0.8671549
151,-0.84927493,-1.3304679,1.015403,0.00036912036,0.06538182,-0.13560246,0.7812042,-1.0981588,-0.8702173
152,-0.78113765,-1.1971766,1.0461924,0.20288865,0.034801997,0.039046705,0.7812042,-1.0981588,-0.8702173
153,-0.78113765,-1.1971766,1.0461924,0.12650432,-0.08108671,-0.033582047,0.7812042,-1.0981588,-0.8702173
154,-0.78113765,-1.1971766,1.0461924,0.12217771,-0.08711736,-0.03752734,0.7812042,-1.0981588,-0.8763419
155,-0.69646966,-1.2890257,0.99327385,-0.0994295,-0.102505915,-0.013721832,0.7812042,-1.0981588,-0.8763419
156,-0.69646966,-1.2890257,0.99327385,-0.07746979,0.014202166,0.07726514,0.7812042,-1.0981588,-0.8763419
157,-0.69646966,-1.2890257,0.99327385,-0.07500748,0.020671826,0.081946,0.7887772,-1.0946189,-0.8794043
158,-0.7624538,-1.2833432,1.1261207,0.10727469,0.012947843,0.16957678,0.7887772,-1.0946189,-0.8794043
159,-0.7624538,-1.2833432,1.1261207,0.22566399,0.12494181,0.24932528,0.7887772,-1.0946189,-0.8794043
160,-0.7624538,-1.2833432,1.1261207,0.23614714,0.14579046,0.25892705,0.7963501,-1.0910791,-0.885529
161,-0.81635237,-1.1557342,0.942317,0.23608254,0.07877501,0.3007045,0.7963501,-1.0910791,-0.885529
162,-0.81635237,-1.1557342,0.942317,0.11932059,0.0005531599,0.22088577,0.7963501,-1.0910791,-0.885529
163,-0.81635237,-1.1557342,0.942317,0.1074039,-0.006708706,0.21256426,0.7963501,-1.0910791,-0.88859123
164,-0.62999946,-1.2316629,0.94514,-0.07599815,0.08553349,0.025903068,0.7963501,-1.0910791,-0.88859123
165,-0.62999946,-1.2316629,0.94514,-0.077922046,0.047648005,-0.041056562,0.7963501,-1.0910791,-0.88859123
166,-0.62999946,-1.2316629,0.94514,-0.07500748,0.04181376,-0.04332269,0.80392295,-1.0875392,-0.8947159
167,-1.0370864,-1.2316629,1.1250201,0.052297805,0.23419735,0.1728884,0.80392295,-1.0875392,-0.8947159
168,-1.0370864,-1.2316629,1.1250201,0.12895443,0.237422,0.20462483,0.80392295,-1.0875392,-0.8947159
169,-1.0370864,-1.2316629,1.1250201,0.13665003,0.23659681,0.2072147,0.80392295,-1.0875392,-0.90084064
170,-0.76106465,-1.2347,0.98372847,0.1496148,0.13137236,0.17262092,0.80392295,-1.0875392,-0.90084064
171,-0.76106465,-1.2347,0.98372847,0.12541053,0.052866098,0.15359533,0.80392295,-1.0875392,-0.90084064
172,-0.76106465,-1.2347,0.98372847,0.123986766,0.048398957,0.15282756,0.81149584,-1.0839993,-0.90084064
173,-0.848372,-1.1984011,0.9593266,0.04404448,0.011710026,0.13830736,0.81149584,-1.0839993,-0.90084064
174,-0.848372,-1.1984011,0.9593266,-0.025496956,-0.06765365,0.01258952,0.81149584,-1.0839993,-0.90084064
175,-0.848372,-1.1984011,0.9593266,-0.028877001,-0.07221403,0.005714875,0.81149584,-1.0804594,-0.9069652
176,-0.9126891,-1.1011636,1.1331542,0.04598936,-0.19679946,-0.24900612,0.81149584,-1.0804594,-0.9069652
177,-0.9126891,-1.1011636,1.1331542,0.06693025,-0.124780044,-0.29772368,0.81149584,-1.0804594,-0.9069652
178,-0.9126891,-1.1011636,1.1331542,0.06850957,-0.11692403,-0.3018844,0.8190688,-1.0804594,-0.91002756
179,-0.82086706,-1.1611717,1.0342308,-0.12777111,0.18939136,-0.34271935,0.8190688,-1.0804594,-0.91002756
180,-0.82086706,-1.1611717,1.0342308,-0.3109195,0.35996324,-0.39723527,0.8190688,-1.0804594,-0.91002756
181,-0.82086706,-1.1611717,1.0342308,-0.3201322,0.36795402,-0.39995953,0.82664174,-1.0769196,-0.9130899
182,-0.7696772,-1.2870661,0.9330826,-0.64766866,0.4258633,-0.69321907,0.82664174,-1.0769196,-0.9130899
183,-0.7696772,-1.2870661,0.9330826,-0.64402187,0.18587928,-0.82881534,0.82664174,-1.0769196,-0.9130899
184,-0.7696772,-1.2870661,0.9330826,-0.6424426,0.1606938,-0.8412976,0.8342147,-1.0733796,-0.91615224
185,-1.1536351,-1.4090418,1.110977,-0.36513203,-0.047519565,-0.40834612,0.8342147,-1.0733796,-0.91615224
186,-1.1536351,-1.4090418,1.110977,-0.1887357,-0.080878764,0.07380279,0.8342147,-1.0733796,-0.91615224
187,-1.1536351,-1.4090418,1.110977,-0.17450461,-0.080878764,0.12028447,0.8417875,-1.0662999,-0.91921455
188,-0.672646,-1.0858309,0.968872,-0.3213846,-0.078905866,0.21945694,0.8417875,-1.0662999,-0.91921455
189,-0.672646,-1.0858309,0.968872,-0.34493113,-0.010417208,0.099220596,0.8417875,-1.0662999,-0.91921455
190,-0.672646,-1.0858309,0.968872,-0.34576026,-0.006708706,0.09309091,0.85693336,-1.06276,-0.92227685
191,-0.62944376,-1.3613292,1.0714557,-0.40256402,0.18349935,0.127863,0.85693336,-1.06276,-0.92227685
192,-0.62944376,-1.3613292,1.0714557,-0.45117638,0.38469976,0.32748577,0.85693336,-1.06276,-0.92227685
193,-0.62944376,-1.3613292,1.0714557,-0.4564131,0.40607882,0.34897783,0.8645063,-1.0556802,-0.9253392
194,-0.9893,-1.0386573,1.592101,-0.22787125,0.38077784,0.4905181,0.8645063,-1.0556802,-0.9253392
195,-0.9893,-1.0386573,1.592101,0.32424182,0.15817314,0.5473571,0.8645063,-1.0556802,-0.9253392
196,-0.9893,-1.0386573,1.592101,0.40559378,0.1350462,0.5696469,0.87207925,-1.0521404,-0.9284015
197,-0.9886749,-1.4183491,1.2025799,0.8120476,-0.035955485,0.8981643,0.87207925,-1.0521404,-0.9284015
198,-0.9886749,-1.4183491,1.2025799,0.74695647,0.039915774,0.91936326,0.87207925,-1.0521404,-0.9284015
199,-0.9886749,-1.4183491,1.2025799,0.73905987,0.048398957,0.9209342,0.887225,-1.0486004,-0.9314639
200,-0.91616195,-1.1288898,1.0804747,0.4494845,-0.21591645,0.71450937,0.887225,-1.0486004,-0.9314639
201,-0.91616195,-1.1288898,1.0804747,0.21309559,-0.5910578,0.5069923,0.887225,-1.0486004,-0.9314639
202,-0.91616195,-1.1288898,1.0804747,0.19936337,-0.6101202,0.49609053,0.8947979,-1.0450605,-0.9314639
203,-1.2035747,-1.280551,1.0897331,0.22504164,-0.8821348,0.47996756,0.8947979,-1.0450605,-0.9314639
204,-1.2035747,-1.280551,1.0897331,0.25909033,-0.7349913,0.5712602,0.8947979,-1.0450605,-0.9314639
205,-1.2035747,-1.280551,1.0897331,0.26207668,-0.718256,0.58034605,0.8947979,-1.0450605,-0.9345262
206,-0.567002,-1.2781507,1.160068,0.52884525,-0.1957978,0.84597677,0.8947979,-1.0450605,-0.9345262
207,-0.567002,-1.2781507,1.160068,0.6545848,0.18006201,0.9177349,0.8947979,-1.0450605,-0.9345262
208,-0.567002,-1.2781507,1.160068,0.6597637,0.20921627,0.9209342,0.90237087,-1.0415206,-0.9314639
209,-0.564571,-0.9675783,0.90296304,0.11486115,0.18666486,0.70065147,0.90237087,-1.0415206,-0.9314639
210,-0.564571,-0.9675783,0.90296304,-0.042655844,0.04975065,0.4572171,0.90237087,-1.0415206,-0.9314639
211,-0.564571,-0.9675783,0.90296304,-0.054806553,0.03557516,0.4332333,0.90237087,-1.0415206,-0.9314639
212,-1.0015244,-1.3027908,1.0611925,0.057569195,-0.21414225,0.3593585,0.90237087,-1.0415206,-0.9314639
213,-1.0015244,-1.3027908,1.0611925,0.10216103,-0.31197664,0.44772166,0.90237087,-1.0415206,-0.9314639
214,-1.0015244,-1.3027908,1.0611925,0.10348432,-0.3158661,0.4524025,0.9099438,-1.0450605,-0.9284015
215,-0.4919885,-1.2633079,0.85769993,0.017482625,-0.28195587,0.36570412,0.9099438,-1.0450605,-0.9284015
216,-0.4919885,-1.2633079,0.85769993,-0.01007054,-0.19941221,0.30701727,0.9099438,-1.0450605,-0.9284015
217,-0.4919885,-1.2633079,0.85769993,-0.008676072,-0.19941221,0.3052898,0.90237087,-1.0450605,-0.9253392
218,-0.3230693,-1.3531975,0.81841767,-0.08913521,-0.17411122,0.15047123,0.90237087,-1.0450605,-0.9253392
219,-0.3230693,-1.3531975,0.81841767,-0.14857505,-0.08427533,0.05274636,0.90237087,-1.0450605,-0.9253392
220,-0.3230693,-1.3531975,0.81841767,-0.15430367,-0.07429357,0.04405334,0.90237087,-1.0486004,-0.91921455
221,-0.5454009,-1.1291348,0.8939678,-0.26800928,0.3237856,-0.14543785,0.90237087,-1.0486004,-0.91921455
222,-0.5454009,-1.1291348,0.8939678,-0.35374013,0.42638895,-0.1208912,0.90237087,-1.0486004,-0.91921455
223,-0.5454009,-1.1291348,0.8939678,-0.3623431,0.4272208,-0.111083694,0.90237087,-1.0521404,-0.91615224
224,-0.64271003,-1.3893493,1.0518863,-0.30545115,0.8102283,-0.11204387,0.90237087,-1.0521404,-0.91615224
225,-0.64271003,-1.3893493,1.0518863,-0.24033853,0.7067968,-0.07283439,0.90237087,-1.0521404,-0.91615224
226,-0.64271003,-1.3893493,1.0518863,-0.23721795,0.70033294,-0.07051625,0.90237087,-1.0521404,-0.9130899
227,-0.7721083,-1.2732031,0.85415924,-0.25978786,0.34725773,0.006224357,0.90237087,-1.0521404,-0.9130899
