,x-acc,y-acc,z-acc,x-mag,y-mag,z-mag
159,1.353871,-1.0290929,0.552929,-0.9302001,0.9571947,0.32465312
160,1.3610126,-1.0278598,0.5492088,-0.938462,0.9637248,0.30880007
161,1.2612718,-1.0177534,0.44171298,-0.938462,0.9637248,0.30880007
162,1.1562816,-1.0071151,0.32855934,-0.938462,0.9637248,0.30880007
163,1.0932873,-1.000732,0.2606672,-0.95498586,0.96045977,0.3035157
164,1.1349475,-0.9901699,0.2374927,-0.95498586,0.96045977,0.3035157
165,1.1788003,-0.9790518,0.2130985,-0.95498586,0.96045977,0.3035157
166,1.2226532,-0.9679338,0.18870428,-0.95498586,0.96045977,0.3035157
167,1.2270385,-0.966822,0.18626486,-0.9568636,0.95971775,0.29510877
168,1.2270385,-0.966822,0.18626486,-0.9593672,0.95872825,0.28389952
169,1.2270385,-0.966822,0.18626486,-0.96187073,0.9577388,0.27269036
170,1.5482641,-1.0888976,0.37250325,-0.96407396,0.9571947,0.26652527
171,1.5482641,-1.0888976,0.37250325,-0.9695819,0.9571947,0.26652527
172,1.5482641,-1.0888976,0.37250325,-0.97508985,0.9571947,0.26652527
173,1.5482641,-1.0888976,0.37250325,-0.9797716,0.9571947,0.26652527
174,0.39733568,-0.89205074,0.6329115,-0.9797716,0.9571947,0.26652527
175,0.39733568,-0.89205074,0.6329115,-0.9797716,0.9571947,0.26652527
176,0.39733568,-0.89205074,0.6329115,-0.9797716,0.9571947,0.26652527
177,1.8070726,-0.60025615,0.5027074,-0.9786514,0.9571947,0.26652527
178,1.8070726,-0.60025615,0.5027074,-0.9758507,0.9571947,0.26652527
179,1.8070726,-0.60025615,0.5027074,-0.97305006,0.9571947,0.26652527
180,1.1348989,-0.9034106,0.15518637,-0.9715097,0.9571947,0.26652527
181,0.798812,-1.0549878,-0.018574145,-0.96880585,0.9545233,0.2769018
182,0.798812,-1.0549878,-0.018574145,-0.9658015,0.9515551,0.28843126
183,0.798812,-1.0549878,-0.018574145,-0.9632478,0.94903207,0.29823136
184,1.4590968,-0.51209044,1.2936975,-0.9632478,0.94903207,0.29823136
185,1.4590968,-0.51209044,1.2936975,-0.9632478,0.94903207,0.29823136
186,1.4590968,-0.51209044,1.2936975,-0.9632478,0.94903207,0.29823136
187,0.53447306,-0.99290043,0.8256712,-0.9632478,0.94903207,0.29823136
188,0.24552818,-1.1431534,0.67941296,-0.95381844,0.945838,0.31201667
189,0.24552818,-1.1431534,0.67941296,-0.941246,0.94157916,0.3303969
190,0.7244315,-1.036846,0.4374503,-0.93433106,0.9392369,0.34050617
191,1.6822381,-0.824231,-0.046475016,-0.9278652,0.9392369,0.34050617
192,1.6822381,-0.824231,-0.046475016,-0.91170055,0.9392369,0.34050617
193,1.6822381,-0.824231,-0.046475016,-0.8971524,0.9392369,0.34050617
194,1.0235808,-1.0441196,0.31386492,-0.8971524,0.9392369,0.34050617
195,0.9503966,-1.0685518,0.35390267,-0.8971524,0.9392369,0.34050617
196,0.9503966,-1.0685518,0.35390267,-0.8971524,0.9392369,0.34050617
197,1.1305747,-1.0215995,0.42902043,-0.8971524,0.9392369,0.34050617
198,1.2627054,-0.9871679,0.48410675,-0.89157563,0.93960416,0.34169516
199,1.2627054,-0.9871679,0.48410675,-0.87918276,0.94042045,0.34433734
200,1.2405673,-0.99278057,0.44172633,-0.87236667,0.94086945,0.3457905
201,1.1667737,-1.0114896,0.30045804,-0.87236667,0.94086945,0.3457905
202,1.1557046,-1.0142959,0.27926782,-0.85631496,0.94404125,0.3355237
203,1.1557046,-1.0142959,0.27926782,-0.839319,0.94739956,0.32465312
204,1.3108099,-0.98061985,0.30235818,-0.839319,0.94739956,0.32465312
205,1.4055963,-0.9600401,0.31646895,-0.839319,0.94739956,0.32465312
206,1.4055963,-0.9600401,0.31646895,-0.839319,0.94739956,0.32465312
207,1.1668323,-0.97928625,0.33164477,-0.839319,0.94739956,0.32465312
208,0.84848064,-1.0049478,0.35187924,-0.839319,0.94739956,0.32465312
209,0.81664544,-1.007514,0.35390267,-0.8367549,0.95145273,0.31481332
210,0.8817437,-1.0093468,0.4255715,-0.83518803,0.95392966,0.30880007
211,1.1421366,-1.0166788,0.7122468,-0.83518803,0.95392966,0.30880007
212,1.2983724,-1.0210779,0.88425195,-0.8326459,0.95593894,0.30067033
213,1.2983724,-1.0210779,0.88425195,-0.8269261,0.96045977,0.28237832
214,1.471112,-1.1401778,1.0015404,-0.8269261,0.96045977,0.28237832
215,1.6630449,-1.2725112,1.1318606,-0.8269261,0.96045977,0.28237832
216,1.6822381,-1.2857447,1.1448927,-0.8269261,0.96045977,0.28237832
217,1.6005031,-1.1553996,1.1229101,-0.8269261,0.96045977,0.28237832
218,1.4747568,-0.9548688,1.089091,-0.8269261,0.96045977,0.28237832
219,1.4055963,-0.8445769,1.0704905,-0.83339196,0.96429265,0.25549704
220,1.4043803,-0.85105836,1.058643,-0.84344995,0.9702549,0.21368177
221,1.3922212,-0.91587245,0.94017,-0.84344995,0.9702549,0.21368177
222,1.380062,-0.9806866,0.82169694,-0.84344995,0.9702549,0.21368177
223,1.378846,-0.9871679,0.80984956,-0.8475809,0.9833151,0.09214173
224,1.5721164,-0.6433217,0.97423226,-0.8475809,0.9833151,0.09214173
225,1.8137044,-0.2135139,1.1797107,-0.8475809,0.9833151,0.09214173
226,1.9586573,0.0443708,1.3029978,-0.8475809,0.9833151,0.09214173
227,1.576972,-0.114407666,1.2369952,-0.8475809,0.9833151,0.09214173
228,0.9897641,-0.35868216,1.135453,-0.8475809,0.9833151,0.09214173
229,0.40255603,-0.60295665,1.0339106,-0.8475809,0.9833151,0.09214173
230,0.3705976,-0.62850314,1.0156398,-0.88475955,0.9931103,-0.050535705
231,0.5490135,-0.63596326,0.96152896,-0.88475955,0.9931103,-0.050535705
232,0.7274294,-0.6434235,0.90741813,-0.88475955,0.9931103,-0.050535705
233,0.834479,-0.6478995,0.87495166,-0.92606914,0.9996404,-0.21435054
234,1.1395898,-1.2389708,2.0368137,-0.92606914,0.9996404,-0.21435054
235,1.4447005,-1.830042,3.1986754,-0.92606914,0.9996404,-0.21435054
236,1.7498112,-2.4211133,4.3605375,-0.92606914,0.9996404,-0.21435054
237,1.7803223,-2.4802203,4.476723,-0.9295742,0.9996404,-0.2535828
238,1.7803223,-2.4802203,4.476723,-0.93458146,0.9996404,-0.30962896
239,1.7803223,-2.4802203,4.476723,-0.93958867,0.9996404,-0.36567512
240,1.2002883,-0.6682455,1.5357376,-0.942593,0.9996404,-0.39930278
241,1.2002883,-0.6682455,1.5357376,-0.9497153,1.0007663,-0.43756875
242,1.2002883,-0.6682455,1.5357376,-0.95683765,1.0018922,-0.47583473
243,1.2002883,-0.6682455,1.5357376,-0.9632478,1.0029055,-0.5102741
244,1.3699293,-0.8038851,0.7168467,-0.9632478,1.0029055,-0.5102741
245,1.3699293,-0.8038851,0.7168467,-0.9632478,1.0029055,-0.5102741
246,1.3699293,-0.8038851,0.7168467,-0.9632478,1.0029055,-0.5102741
247,0.9682301,-1.1228075,1.5543382,-0.9662952,1.0031463,-0.52976555
248,0.9682301,-1.1228075,1.5543382,-0.9730673,1.0036815,-0.5730799
249,0.9682301,-1.1228075,1.5543382,-0.9798393,1.0042168,-0.6163943
250,1.1110466,-0.92827785,1.0890135,-0.9839026,1.0045379,-0.64238286
251,1.1824548,-0.83101296,0.8563511,-0.97998905,1.0060846,-0.68243265
252,1.1824548,-0.83101296,0.8563511,-0.97564065,1.0078031,-0.7269324
253,1.1824548,-0.83101296,0.8563511,-0.9715097,1.0094355,-0.76920724
254,1.0798008,-0.793712,0.5631593,-0.9715097,1.0094355,-0.76920724
255,0.9771468,-0.75641125,0.26996753,-0.9715097,1.0094355,-0.76920724
256,0.9771468,-0.75641125,0.26996753,-0.9715097,1.0094355,-0.76920724
257,1.0367775,-0.8072761,1.0765743,-0.9715097,1.0094355,-0.76920724
258,1.0487037,-0.81744903,1.2378957,-0.9657769,1.0100019,-0.7948741
259,1.0487037,-0.81744903,1.2378957,-0.9590325,1.0106683,-0.8250703
260,1.0968541,-0.8269437,1.2025546,-0.95498586,1.0110681,-0.8431881
261,1.2894558,-0.8649229,1.06119,-0.95383304,1.0109162,-0.8485954
262,1.2894558,-0.8649229,1.06119,-0.948069,1.0101569,-0.87563163
263,1.2894558,-0.8649229,1.06119,-0.942593,1.0094355,-0.901316
264,0.69771254,-0.91005874,0.86713207,-0.942593,1.0094355,-0.901316
265,0.66483796,-0.91256624,0.8563511,-0.942593,1.0094355,-0.901316
266,0.66483796,-0.91256624,0.8563511,-0.942593,1.0094355,-0.901316
267,0.91954815,-0.90151936,0.9164453,-0.942593,1.0094355,-0.901316
268,1.1378711,-0.89205074,0.9679547,-0.93433106,1.0100886,-0.90765715
269,1.1378711,-0.89205074,0.9679547,-0.91367626,1.0117211,-0.9235102
270,1.1434441,-0.8801822,0.98193413,-0.9012834,1.0127006,-0.9330221
271,1.1805971,-0.8010592,1.0751308,-0.9012834,1.0127006,-0.9330221
272,1.1824548,-0.797103,1.0797907,-0.886825,1.0143331,-0.9330221
273,1.1824548,-0.797103,1.0797907,-0.87236667,1.0159657,-0.9330221
274,1.0026668,-0.83729255,1.0687681,-0.87236667,1.0159657,-0.9330221
275,0.87906265,-0.8649229,1.06119,-0.87236667,1.0159657,-0.9330221
276,0.87906265,-0.8649229,1.06119,-0.87236667,1.0159657,-0.9330221
277,0.8894655,-0.83063614,1.267437,-0.87236667,1.0159657,-0.9330221
278,0.90432674,-0.7816553,1.5620755,-0.87236667,1.0159657,-0.9330221
279,0.90581286,-0.7767571,1.5915394,-0.8599738,1.0179247,-0.94570446
280,0.9003055,-0.785135,1.5866157,-0.85171187,1.0192307,-0.95415944
281,0.86358947,-0.84098643,1.5537912,-0.85171187,1.0192307,-0.95415944
282,0.84339565,-0.8717049,1.5357376,-0.8445621,1.0197958,-0.9925726
283,0.84339565,-0.8717049,1.5357376,-0.8310571,1.0208633,-1.0651308
284,0.7204617,-0.9136641,1.6551243,-0.8310571,1.0208633,-1.0651308
285,0.5910575,-0.95783174,1.7807946,-0.8310571,1.0208633,-1.0651308
286,0.5845873,-0.9600401,1.7870781,-0.8310571,1.0208633,-1.0651308
287,0.70387286,-0.8936393,1.6929884,-0.8310571,1.0208633,-1.0651308
288,0.86292046,-0.80510503,1.5675355,-0.8310571,1.0208633,-1.0651308
289,0.9503966,-0.75641125,1.4985365,-0.84035176,1.0215979,-1.1293356
290,0.9426429,-0.76820594,1.493482,-0.85171187,1.0224957,-1.2078083
291,0.9116282,-0.8153849,1.473264,-0.85171187,1.0224957,-1.2078083
292,0.8806134,-0.8625639,1.453046,-0.85171187,1.0224957,-1.2078083
293,0.87906265,-0.8649229,1.452035,-0.8475809,1.0143331,-1.2712204
294,0.9129463,-0.83915126,1.3954008,-0.8475809,1.0143331,-1.2712204
295,0.9486133,-0.81202346,1.335786,-0.8475809,1.0143331,-1.2712204
296,0.9682301,-0.797103,1.3029978,-0.8475809,1.0143331,-1.2712204
297,0.98644453,-0.79019773,1.2698549,-0.8475809,1.0143331,-1.2712204
298,1.0124652,-0.78033304,1.222508,-0.8475809,1.0143331,-1.2712204
299,1.0384859,-0.77046835,1.175161,-0.8475809,1.0143331,-1.2712204
300,1.0246403,-0.77481943,1.1835886,-0.8310571,1.0110681,-1.3452014
301,0.96405435,-0.7941964,1.2267685,-0.8310571,1.0110681,-1.3452014
302,0.90346825,-0.81357366,1.2699485,-0.8310571,1.0110681,-1.3452014
303,0.8701459,-0.824231,1.2936975,-0.83518803,1.0094355,-1.4033293
304,0.8362623,-0.8263787,1.3909591,-0.83518803,1.0094355,-1.4033293
305,0.80059534,-0.82863927,1.4933399,-0.83518803,1.0094355,-1.4033293
306,0.76492834,-0.8308999,1.5957206,-0.83518803,1.0094355,-1.4033293
307,0.8390538,-0.80520093,1.5508679,-0.83518803,1.0094355,-1.4033293
308,0.9402654,-0.770785,1.484239,-0.83518803,1.0094355,-1.4033293
309,1.0414772,-0.736369,1.41761,-0.83518803,1.0094355,-1.4033293
310,1.1022042,-0.71571934,1.3776326,-0.8391789,1.0077753,-1.4676371
311,1.1022042,-0.71571934,1.3776326,-0.83637834,1.0072219,-1.48555
312,1.1022042,-0.71571934,1.3776326,-0.83357763,1.0066686,-1.503463
313,1.1022042,-0.71571934,1.3776326,-0.8310571,1.0061705,-1.5195849
314,0.8968961,-0.7699752,1.2750969,-0.8310571,1.0061705,-1.5195849
315,0.8968961,-0.7699752,1.2750969,-0.8310571,1.0061705,-1.5195849
316,0.8968961,-0.7699752,1.2750969,-0.8310571,1.0061705,-1.5195849
317,0.71856135,-0.89205074,1.4055334,-0.8310571,1.0061705,-1.5251335
318,0.71856135,-0.89205074,1.4055334,-0.8310571,1.0061705,-1.5374634
319,0.71856135,-0.89205074,1.4055334,-0.8310571,1.0061705,-1.5497937
320,1.0679861,-0.71684974,1.6380409,-0.8310571,1.0061705,-1.5565754
321,1.1378711,-0.6818094,1.6845423,-0.8365651,1.0045379,-1.5653826
322,1.1378711,-0.6818094,1.6845423,-0.8423629,1.0028195,-1.5746533
323,1.1378711,-0.6818094,1.6845423,-0.8475809,1.0012729,-1.5829971
324,0.7363948,-0.90578425,1.582239,-0.8475809,1.0012729,-1.5829971
325,0.7363948,-0.90578425,1.582239,-0.8475809,1.0012729,-1.5829971
326,0.7363948,-0.90578425,1.582239,-0.8475809,1.0012729,-1.5829971
327,0.99317217,-0.8054299,1.828361,-0.8475809,1.0012729,-1.5829971
328,1.0665371,-0.7767571,1.8986816,-0.8599738,0.9980079,-1.5900428
329,1.0665371,-0.7767571,1.8986816,-0.8754649,0.9939265,-1.5988501
330,1.0331886,-0.75686336,1.8540403,-0.88475955,0.9914778,-1.6041346
331,0.94147986,-0.7021554,1.7312763,-0.8902968,0.9905399,-1.6142534
332,0.94147986,-0.7021554,1.7312763,-0.9026018,0.98845583,-1.63674
333,0.94147986,-0.7021554,1.7312763,-0.91367626,0.9865802,-1.656978
334,1.0620565,-0.714363,1.5218104,-0.91367626,0.9865802,-1.656978
335,1.0754539,-0.71571934,1.4985365,-0.91367626,0.9865802,-1.656978
336,1.0754539,-0.71571934,1.4985365,-0.91367626,0.9865802,-1.656978
337,1.4718201,-0.6373679,1.5843854,-0.91367626,0.9865802,-1.656978
338,1.7624888,-0.5799103,1.6473411,-0.92297095,0.9854782,-1.6688678
339,1.7624888,-0.5799103,1.6473411,-0.94362575,0.9830294,-1.6952896
340,1.703535,-0.5835435,1.5924944,-0.95498586,0.9816826,-1.7098215
341,1.467719,-0.5980762,1.3731071,-0.95498586,0.9816826,-1.7098215
342,1.4323465,-0.60025615,1.3401989,-1.0081301,0.9764321,-1.7899436
343,1.4323465,-0.60025615,1.3401989,-1.0706527,0.9702549,-1.8842051
344,1.4429144,-0.64054614,1.5664372,-1.0706527,0.9702549,-1.8842051
345,1.45018,-0.6682455,1.721976,-1.0706527,0.9702549,-1.8842051
346,1.45018,-0.6682455,1.721976,-1.0706527,0.9702549,-1.8842051
347,1.3391293,-0.6656081,1.721976,-1.0706527,0.9702549,-1.8842051
